id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,145045,160456,745939,539708,533308,100.00,100.00,50.00,100.00,0.904,0.194,0.269,0.272
values_30,24432,28905,132543,95236,93036,100.00,100.00,50.00,100.00,0.845,0.184,0.257,0.263
values_96,24432,28905,132543,95236,93036,100.00,100.00,50.00,100.00,0.845,0.184,0.257,0.263
values_15,43999,51006,235184,169393,166283,100.00,100.00,50.00,100.00,0.863,0.187,0.260,0.265
values_16,73034,83935,388555,280430,276190,100.00,100.00,50.00,100.00,0.870,0.188,0.260,0.264
values_94,5518,6819,30587,21850,21174,100.00,100.00,50.00,100.00,0.809,0.180,0.253,0.261
values_90,34169,38779,178357,128315,125686,100.00,100.00,50.00,100.00,0.881,0.192,0.266,0.272
values_52,57243,65934,304665,219670,216024,100.00,100.00,50.00,100.00,0.868,0.188,0.261,0.265
values_78,91988,105405,488723,353041,348146,100.00,100.00,50.00,100.00,0.873,0.188,0.261,0.264
values_20,58,180,608,451,447,100.00,100.00,50.00,100.00,0.322,0.095,0.129,0.130
values_53,8433,10281,46479,33253,32058,100.00,100.00,50.00,100.00,0.820,0.181,0.254,0.263
values_43,18322,21060,96215,69040,67220,100.00,100.00,50.00,100.00,0.870,0.190,0.265,0.273
values_42,57243,65934,304665,219670,216024,100.00,100.00,50.00,100.00,0.868,0.188,0.261,0.265
values_0,8433,10281,46479,33253,32058,100.00,100.00,50.00,100.00,0.820,0.181,0.254,0.263
values_61,228,384,1467,1060,1128,100.00,100.00,50.00,100.00,0.594,0.155,0.215,0.202
values_97,563,781,3199,2288,2070,100.00,100.00,50.00,100.00,0.721,0.176,0.246,0.272
values_14,34169,38779,178357,128315,125686,100.00,100.00,50.00,100.00,0.881,0.192,0.266,0.272
values_87,18322,21060,96215,69040,67220,100.00,100.00,50.00,100.00,0.870,0.190,0.265,0.273
values_50,91988,105405,488723,353041,348146,100.00,100.00,50.00,100.00,0.873,0.188,0.261,0.264
values_83,172868,194949,907295,656920,649664,100.00,100.00,50.00,100.00,0.887,0.191,0.263,0.266
values_67,3511,4330,19213,13706,13179,100.00,100.00,50.00,100.00,0.811,0.183,0.256,0.266
values_86,8433,10281,46479,33253,32058,100.00,100.00,50.00,100.00,0.820,0.181,0.254,0.263
values_23,57243,65934,304665,219670,216024,100.00,100.00,50.00,100.00,0.868,0.188,0.261,0.265
values_64,145045,160456,745939,539708,533308,100.00,100.00,50.00,100.00,0.904,0.194,0.269,0.272
values_44,91988,105405,488723,353041,348146,100.00,100.00,50.00,100.00,0.873,0.188,0.261,0.264
values_71,1124,1479,6305,4495,4194,100.00,100.00,50.00,100.00,0.760,0.178,0.250,0.268
values_93,2055,2610,11400,8125,7722,100.00,100.00,50.00,100.00,0.787,0.180,0.253,0.266
values_88,34169,38779,178357,128315,125686,100.00,100.00,50.00,100.00,0.881,0.192,0.266,0.272
values_26,57243,65934,304665,219670,216024,100.00,100.00,50.00,100.00,0.868,0.188,0.261,0.265
values_59,114777,130764,607152,438955,433341,100.00,100.00,50.00,100.00,0.878,0.189,0.261,0.265
values_57,91988,105405,488723,353041,348146,100.00,100.00,50.00,100.00,0.873,0.188,0.261,0.264
values_82,145045,160456,745939,539708,533308,100.00,100.00,50.00,100.00,0.904,0.194,0.269,0.272
values_75,114777,130764,607152,438955,433341,100.00,100.00,50.00,100.00,0.878,0.189,0.261,0.265
values_51,172868,194949,907295,656920,649664,100.00,100.00,50.00,100.00,0.887,0.191,0.263,0.266
values_7,91988,105405,488723,353041,348146,100.00,100.00,50.00,100.00,0.873,0.188,0.261,0.264
values_92,18322,21060,96215,69040,67220,100.00,100.00,50.00,100.00,0.870,0.190,0.265,0.273
values_56,5518,6819,30587,21850,21174,100.00,100.00,50.00,100.00,0.809,0.180,0.253,0.261
values_47,57243,65934,304665,219670,216024,100.00,100.00,50.00,100.00,0.868,0.188,0.261,0.265
values_95,5518,6819,30587,21850,21174,100.00,100.00,50.00,100.00,0.809,0.180,0.253,0.261
values_98,57243,65934,304665,219670,216024,100.00,100.00,50.00,100.00,0.868,0.188,0.261,0.265
values_8,24432,28905,132543,95236,93036,100.00,100.00,50.00,100.00,0.845,0.184,0.257,0.263
values_18,1124,1479,6305,4495,4194,100.00,100.00,50.00,100.00,0.760,0.178,0.250,0.268
values_28,34169,38779,178357,128315,125686,100.00,100.00,50.00,100.00,0.881,0.192,0.266,0.272
values_81,73034,83935,388555,280430,276190,100.00,100.00,50.00,100.00,0.870,0.188,0.260,0.264
values_17,73034,83935,388555,280430,276190,100.00,100.00,50.00,100.00,0.870,0.188,0.260,0.264
values_38,2055,2610,11400,8125,7722,100.00,100.00,50.00,100.00,0.787,0.180,0.253,0.266
values_41,43999,51006,235184,169393,166283,100.00,100.00,50.00,100.00,0.863,0.187,0.260,0.265
values_73,1124,1479,6305,4495,4194,100.00,100.00,50.00,100.00,0.760,0.178,0.250,0.268
values_66,1124,1479,6305,4495,4194,100.00,100.00,50.00,100.00,0.760,0.178,0.250,0.268
values_58,145045,160456,745939,539708,533308,100.00,100.00,50.00,100.00,0.904,0.194,0.269,0.272
values_70,3511,4330,19213,13706,13179,100.00,100.00,50.00,100.00,0.811,0.183,0.256,0.266
values_46,91988,105405,488723,353041,348146,100.00,100.00,50.00,100.00,0.873,0.188,0.261,0.264
values_11,18322,21060,96215,69040,67220,100.00,100.00,50.00,100.00,0.870,0.190,0.265,0.273
values_33,58,180,608,451,447,100.00,100.00,50.00,100.00,0.322,0.095,0.129,0.130
values_72,172868,194949,907295,656920,649664,100.00,100.00,50.00,100.00,0.887,0.191,0.263,0.266
values_6,563,781,3199,2288,2070,100.00,100.00,50.00,100.00,0.721,0.176,0.246,0.272
values_10,18322,21060,96215,69040,67220,100.00,100.00,50.00,100.00,0.870,0.190,0.265,0.273
values_27,145045,160456,745939,539708,533308,100.00,100.00,50.00,100.00,0.904,0.194,0.269,0.272
values_24,5518,6819,30587,21850,21174,100.00,100.00,50.00,100.00,0.809,0.180,0.253,0.261
values_3,1124,1479,6305,4495,4194,100.00,100.00,50.00,100.00,0.760,0.178,0.250,0.268
values_69,24432,28905,132543,95236,93036,100.00,100.00,50.00,100.00,0.845,0.184,0.257,0.263
values_36,1124,1479,6305,4495,4194,100.00,100.00,50.00,100.00,0.760,0.178,0.250,0.268
values_21,5518,6819,30587,21850,21174,100.00,100.00,50.00,100.00,0.809,0.180,0.253,0.261
values_5,5518,6819,30587,21850,21174,100.00,100.00,50.00,100.00,0.809,0.180,0.253,0.261
values_49,18322,21060,96215,69040,67220,100.00,100.00,50.00,100.00,0.870,0.190,0.265,0.273
