id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,,816,11564,6887,8890,100.00,100.00,75.00,100.00,0,0,0,0
values_30,,196,2654,1607,2349,100.00,100.00,50.00,100.00,0,0,0,0
values_96,,1640,24048,14489,4031,100.00,100.00,50.00,100.00,0,0,0,0
values_15,,888,12680,7577,2155,100.00,100.00,75.00,100.00,0,0,0,0
values_16,,196,2654,1607,2349,100.00,100.00,50.00,100.00,0,0,0,0
values_94,,616,8506,5009,1474,100.00,100.00,75.00,100.00,0,0,0,0
values_90,,1876,27560,16601,21807,100.00,100.00,50.00,100.00,0,0,0,0
values_52,740,144,1802,1055,310,100.00,100.00,75.00,100.00,5.139,0.411,0.701,2.387
values_78,,716,10228,6137,7945,100.00,100.00,75.00,100.00,0,0,0,0
values_20,,244,3310,1985,2904,100.00,100.00,75.00,100.00,0,0,0,0
values_53,,948,13716,8255,10754,100.00,100.00,75.00,100.00,0,0,0,0
values_43,,1144,16528,9911,12912,100.00,100.00,75.00,100.00,0,0,0,0
values_42,,2016,29546,17759,23311,100.00,100.00,75.00,100.00,0,0,0,0
values_0,,544,7490,4415,5619,100.00,100.00,75.00,100.00,0,0,0,0
values_61,,56,624,377,306,100.00,100.00,50.00,100.00,0,0,0,0
values_97,,2128,31312,18857,5243,100.00,100.00,50.00,100.00,0,0,0,0
values_14,,236,3240,1961,2887,100.00,100.00,50.00,100.00,0,0,0,0
values_87,,116,1396,809,538,100.00,100.00,75.00,100.00,0,0,0,0
values_50,,1696,24538,14657,4150,100.00,100.00,75.00,100.00,0,0,0,0
values_83,,1052,15162,9089,11826,100.00,100.00,75.00,100.00,0,0,0,0
values_67,,92,1050,599,286,100.00,100.00,75.00,100.00,0,0,0,0
values_86,,108,1326,785,524,100.00,100.00,75.00,100.00,0,0,0,0
values_23,,352,4802,2849,834,100.00,100.00,75.00,100.00,0,0,0,0
values_64,,2016,29546,17759,23311,100.00,100.00,75.00,100.00,0,0,0,0
values_44,,212,2794,1655,2383,100.00,100.00,75.00,100.00,0,0,0,0
values_71,,856,12400,7481,2087,100.00,100.00,50.00,100.00,0,0,0,0
values_93,,964,13856,8303,10788,100.00,100.00,75.00,100.00,0,0,0,0
values_88,,1672,24328,14585,4099,100.00,100.00,75.00,100.00,0,0,0,0
values_26,,268,3520,2057,2955,100.00,100.00,75.00,100.00,0,0,0,0
values_59,,1640,24048,14489,4031,100.00,100.00,50.00,100.00,0,0,0,0
values_57,,320,4236,2471,3566,100.00,100.00,75.00,100.00,0,0,0,0
values_82,189,56,538,287,174,100.00,100.00,75.00,100.00,3.375,0.351,0.659,1.086
values_75,,1468,21196,12665,16509,100.00,100.00,75.00,100.00,0,0,0,0
values_51,,1256,18094,10817,3064,100.00,100.00,75.00,100.00,0,0,0,0
values_7,,2008,29476,17735,23294,100.00,100.00,75.00,100.00,0,0,0,0
values_92,,1248,18024,10793,3047,100.00,100.00,75.00,100.00,0,0,0,0
values_56,,280,3886,2351,3481,100.00,100.00,50.00,100.00,0,0,0,0
values_47,,644,9162,5495,7099,100.00,100.00,75.00,100.00,0,0,0,0
values_95,,236,3240,1961,2887,100.00,100.00,50.00,100.00,0,0,0,0
values_98,,1876,27560,16601,21807,100.00,100.00,50.00,100.00,0,0,0,0
values_8,,184,2338,1361,669,100.00,100.00,75.00,100.00,0,0,0,0
values_18,,940,13646,8231,10737,100.00,100.00,50.00,100.00,0,0,0,0
values_28,,344,4732,2825,817,100.00,100.00,75.00,100.00,0,0,0,0
values_81,,1144,16528,9911,12912,100.00,100.00,75.00,100.00,0,0,0,0
values_17,,784,11284,6791,8822,100.00,100.00,75.00,100.00,0,0,0,0
values_38,,344,4732,2825,817,100.00,100.00,75.00,100.00,0,0,0,0
values_41,,946,12700,7283,9169,100.00,100.00,87.50,100.00,0,0,0,0
values_73,289,82,764,371,220,100.00,100.00,87.50,100.00,3.524,0.378,0.779,1.314
values_66,,1248,18024,10793,3047,100.00,100.00,75.00,100.00,0,0,0,0
values_58,,1764,25844,15551,20402,100.00,100.00,75.00,100.00,0,0,0,0
values_70,,700,10088,6089,7911,100.00,100.00,50.00,100.00,0,0,0,0
values_46,,988,14066,8375,10839,100.00,100.00,75.00,100.00,0,0,0,0
values_11,,964,13856,8303,10788,100.00,100.00,75.00,100.00,0,0,0,0
