id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,1472,775,7126,5291,2553,100.00,100.00,100.00,100.00,1.899,0.207,0.278,0.577
values_30,3915,1543,15294,11003,4977,100.00,100.00,100.00,100.00,2.537,0.256,0.356,0.787
values_96,59,103,634,563,990,100.00,100.00,87.50,100.00,0.573,0.093,0.105,0.060
values_15,14,27,115,117,118,100.00,100.00,87.50,100.00,0.519,0.122,0.120,0.119
values_16,1520,775,7126,5291,2553,100.00,100.00,100.00,100.00,1.961,0.213,0.287,0.595
values_94,2550,1033,9829,7193,3372,100.00,100.00,100.00,100.00,2.469,0.259,0.355,0.756
values_90,6427,2425,24961,17681,7728,100.00,100.00,100.00,100.00,2.650,0.257,0.363,0.832
values_52,4234,1657,16531,11861,5334,100.00,100.00,100.00,100.00,2.555,0.256,0.357,0.794
values_78,1288,553,4855,3677,1842,100.00,100.00,100.00,100.00,2.329,0.265,0.350,0.699
values_20,5642,2153,21959,15613,6882,100.00,100.00,100.00,100.00,2.621,0.257,0.361,0.820
values_53,5220,2023,20530,14627,6477,100.00,100.00,100.00,100.00,2.580,0.254,0.357,0.806
values_43,2301,943,8880,6527,3087,100.00,100.00,100.00,100.00,2.440,0.259,0.353,0.745
values_42,390,331,2715,2117,9718,100.00,100.00,100.00,100.00,1.178,0.144,0.184,0.040
values_0,5557,2567,26534,18763,8169,100.00,100.00,100.00,100.00,2.165,0.209,0.296,0.680
values_61,2558,1033,9829,7193,3372,100.00,100.00,100.00,100.00,2.476,0.260,0.356,0.759
values_97,241,217,1609,1313,4077,100.00,100.00,100.00,100.00,1.111,0.150,0.184,0.059
values_14,1320,553,4855,3677,1842,100.00,100.00,100.00,100.00,2.387,0.272,0.359,0.717
values_87,3072,1225,11871,8621,3978,100.00,100.00,100.00,100.00,2.508,0.259,0.356,0.772
values_50,2037,857,7979,5893,2814,100.00,100.00,100.00,100.00,2.377,0.255,0.346,0.724
values_83,547,425,3581,2761,14101,100.00,100.00,100.00,100.00,1.287,0.153,0.198,0.039
values_67,111,137,911,781,1705,100.00,100.00,100.00,100.00,0.810,0.122,0.142,0.065
values_86,5549,2567,26534,18763,8169,100.00,100.00,100.00,100.00,2.162,0.209,0.296,0.679
values_23,42,51,272,255,345,100.00,100.00,100.00,100.00,0.824,0.154,0.165,0.122
values_64,2558,1033,9829,7193,3372,100.00,100.00,100.00,100.00,2.476,0.260,0.356,0.759
values_44,446,367,3016,2351,10800,100.00,100.00,100.00,100.00,1.215,0.148,0.190,0.041
values_71,1667,697,6321,4721,2304,100.00,100.00,100.00,100.00,2.392,0.264,0.353,0.724
values_93,1091,487,4194,3203,1629,100.00,100.00,100.00,100.00,2.240,0.260,0.341,0.670
values_88,1320,553,4855,3677,1842,100.00,100.00,100.00,100.00,2.387,0.272,0.359,0.717
values_26,3364,1327,12964,9383,4299,100.00,100.00,100.00,100.00,2.535,0.259,0.359,0.783
values_59,113,137,911,781,1705,100.00,100.00,100.00,100.00,0.825,0.124,0.145,0.066
values_57,2554,1033,9829,7193,3372,100.00,100.00,100.00,100.00,2.472,0.260,0.355,0.757
values_82,6001,2287,23436,16631,7299,100.00,100.00,100.00,100.00,2.624,0.256,0.361,0.822
values_75,49,35,211,181,446,100.00,100.00,87.50,100.00,1.400,0.232,0.271,0.110
values_51,3036,1225,11871,8621,3978,100.00,100.00,100.00,100.00,2.478,0.256,0.352,0.763
values_7,6399,2425,24961,17681,7728,100.00,100.00,100.00,100.00,2.639,0.256,0.362,0.828
values_92,185,175,1236,1031,2716,100.00,100.00,100.00,100.00,1.057,0.150,0.179,0.068
values_56,380,313,2499,1973,8065,100.00,100.00,100.00,100.00,1.214,0.152,0.193,0.047
values_47,4254,1657,16531,11861,5334,100.00,100.00,100.00,100.00,2.567,0.257,0.359,0.798
values_95,57,73,405,377,517,100.00,100.00,100.00,100.00,0.781,0.141,0.151,0.110
values_98,428,367,3016,2351,10800,100.00,100.00,100.00,100.00,1.166,0.142,0.182,0.040
values_8,1655,697,6321,4721,2304,100.00,100.00,100.00,100.00,2.374,0.262,0.351,0.718
values_18,6371,2425,24961,17681,7728,100.00,100.00,100.00,100.00,2.627,0.255,0.360,0.824
