id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,2787,1112,5959,6335,5290,100.00,100.00,100.00,100.00,2.506,0.468,0.440,0.527
values_30,1515,635,3306,3494,2905,100.00,100.00,100.00,100.00,2.386,0.458,0.434,0.522
values_96,465,223,1074,1117,918,100.00,100.00,100.00,100.00,2.085,0.433,0.416,0.507
values_15,123,75,314,318,257,100.00,100.00,100.00,100.00,1.640,0.392,0.387,0.479
values_16,2607,1043,5583,5932,4951,100.00,100.00,100.00,100.00,2.500,0.467,0.439,0.527
values_94,123,72,311,315,254,100.00,100.00,100.00,100.00,1.708,0.395,0.390,0.484
values_90,213,119,522,535,436,100.00,100.00,100.00,100.00,1.790,0.408,0.398,0.489
values_52,2973,1190,6354,6758,5647,100.00,100.00,100.00,100.00,2.498,0.468,0.440,0.526
values_78,165,92,408,416,337,100.00,100.00,100.00,100.00,1.793,0.404,0.397,0.490
values_20,627,284,1419,1483,1222,100.00,100.00,100.00,100.00,2.208,0.442,0.423,0.513
values_53,915,405,2041,2144,1775,100.00,100.00,100.00,100.00,2.259,0.448,0.427,0.515
values_43,87,56,228,229,184,100.00,100.00,100.00,100.00,1.554,0.382,0.380,0.473
values_42,2103,856,4535,4809,4008,100.00,100.00,100.00,100.00,2.457,0.464,0.437,0.525
values_0,123,71,310,314,253,100.00,100.00,100.00,100.00,1.732,0.397,0.392,0.486
values_61,1257,535,2762,2913,2418,100.00,100.00,100.00,100.00,2.350,0.455,0.432,0.520
values_97,2265,919,4875,5173,4314,100.00,100.00,100.00,100.00,2.465,0.465,0.438,0.525
values_14,2433,978,5221,5544,4625,100.00,100.00,100.00,100.00,2.488,0.466,0.439,0.526
values_87,3165,1254,6745,7178,5999,100.00,100.00,100.00,100.00,2.524,0.469,0.441,0.528
values_50,1515,642,3313,3501,2912,100.00,100.00,100.00,100.00,2.360,0.457,0.433,0.520
