ID_VAL,DSP,BRAM,Flip_Flop,Area,min_Slack,Max_Freq,Clock_Cycles
values_84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
values_30,0.0,32.0,663.0,7972.0,1.1102230246251565e-16,313.1899966134169,229.0
values_96,0.0,32.0,1575.0,11623.0,1.1102230246251565e-16,313.1899966134169,1736.0
values_15,0.0,32.0,1271.0,10340.5,1.1102230246251565e-16,313.1899966134169,1066.0
values_16,0.0,32.0,596.0,7633.0,1.1102230246251565e-16,313.1899966134169,148.0
values_94,0.0,32.0,663.0,7972.0,1.1102230246251565e-16,313.1899966134169,227.0
values_90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
values_52,0.0,32.0,1042.0,9429.0,1.1102230246251565e-16,313.1899966134169,642.0
values_78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
values_20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
values_53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
values_43,0.0,32.0,729.0,8371.0,1.1102230246251565e-16,313.1899966134169,309.0
values_42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
values_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
values_61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
values_97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
values_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
values_87,0.0,32.0,663.0,7972.0,1.1102230246251565e-16,313.1899966134169,231.0
values_50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
values_83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
values_67,0.0,32.0,1423.0,10942.0,1.1102230246251565e-16,313.1899966134169,1395.0
values_86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
values_23,0.0,32.0,466.0,7141.0,1.1102230246251565e-16,313.1899966134169,75.0
values_64,0.0,32.0,663.0,7972.0,1.1102230246251565e-16,313.1899966134169,233.0
values_44,0.0,32.0,596.0,7633.0,1.1102230246251565e-16,313.1899966134169,151.0
values_71,0.0,0.0,0.0,0.0,0.0,0.0,0.0
values_93,0.0,32.0,729.0,8371.0,1.1102230246251565e-16,313.1899966134169,317.0
values_88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
values_26,0.0,32.0,1119.0,9697.5,1.1102230246251565e-16,313.1899966134169,777.0
