id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,1893,814,10115,5463,2776,100.00,100.00,100.00,100.00,2.326,0.187,0.347,0.682
values_30,14277,5446,72378,37895,20158,100.00,100.00,100.00,100.00,2.622,0.197,0.377,0.708
values_96,61,83,585,394,250,100.00,100.00,91.67,100.00,0.735,0.104,0.155,0.244
values_15,13377,5077,67436,35375,18780,100.00,100.00,100.00,100.00,2.635,0.198,0.378,0.712
values_16,931,474,5620,3071,1646,100.00,100.00,100.00,100.00,1.964,0.166,0.303,0.566
values_94,2072,962,12088,6471,3326,100.00,100.00,100.00,100.00,2.154,0.171,0.320,0.623
values_90,3004,1268,16176,8631,4454,100.00,100.00,100.00,100.00,2.369,0.186,0.348,0.674
values_52,941,472,5582,3061,1632,100.00,100.00,100.00,100.00,1.994,0.169,0.307,0.577
values_78,8578,3533,46597,24482,13343,100.00,100.00,100.00,100.00,2.428,0.184,0.350,0.643
values_20,2597,1109,14048,7509,3866,100.00,100.00,100.00,100.00,2.342,0.185,0.346,0.672
values_53,936,470,5574,3056,1633,100.00,100.00,100.00,100.00,1.991,0.168,0.306,0.573
values_43,61,83,585,394,250,100.00,100.00,91.67,100.00,0.735,0.104,0.155,0.244
values_42,220,167,1631,960,469,100.00,100.00,100.00,100.00,1.317,0.135,0.229,0.469
values_0,10747,4118,54498,28605,15184,100.00,100.00,100.00,100.00,2.610,0.197,0.376,0.708
values_61,139,121,1050,643,301,100.00,100.00,91.67,100.00,1.149,0.132,0.216,0.462
values_97,1205,581,6994,3802,1913,100.00,100.00,100.00,100.00,2.074,0.172,0.317,0.630
values_14,1192,580,7011,3803,1924,100.00,100.00,100.00,100.00,2.055,0.170,0.313,0.620
values_87,5987,2488,32534,17163,9206,100.00,100.00,100.00,100.00,2.406,0.184,0.349,0.650
values_50,7720,2989,39241,20661,11170,100.00,100.00,100.00,100.00,2.583,0.197,0.374,0.691
values_83,10764,4120,54482,28606,15171,100.00,100.00,100.00,100.00,2.613,0.198,0.376,0.710
values_67,370,226,2399,1366,696,100.00,100.00,100.00,100.00,1.637,0.154,0.271,0.532
values_86,12457,4777,63271,33145,17612,100.00,100.00,100.00,100.00,2.608,0.197,0.376,0.707
values_23,784,382,4393,2426,1278,100.00,100.00,100.00,100.00,2.052,0.178,0.323,0.613
values_64,551,297,3299,1850,957,100.00,100.00,100.00,100.00,1.855,0.167,0.298,0.576
values_44,13344,5104,67745,35476,18867,100.00,100.00,100.00,100.00,2.614,0.197,0.376,0.707
values_71,9966,3813,50358,26472,14023,100.00,100.00,100.00,100.00,2.614,0.198,0.376,0.711
values_93,64,84,598,398,257,100.00,100.00,91.67,100.00,0.762,0.107,0.161,0.249
values_88,549,298,3312,1854,961,100.00,100.00,100.00,100.00,1.842,0.166,0.296,0.571
values_26,221,167,1625,959,466,100.00,100.00,100.00,100.00,1.323,0.136,0.230,0.474
values_59,8444,3256,42815,22529,12216,100.00,100.00,100.00,100.00,2.593,0.197,0.375,0.691
values_57,7045,2737,35832,18883,10165,100.00,100.00,100.00,100.00,2.574,0.197,0.373,0.693
values_82,9955,3820,50443,26499,14048,100.00,100.00,100.00,100.00,2.606,0.197,0.376,0.709
values_75,219,166,1624,957,468,100.00,100.00,100.00,100.00,1.319,0.135,0.229,0.468
values_51,4346,1836,23743,12565,6631,100.00,100.00,100.00,100.00,2.367,0.183,0.346,0.655
values_7,61,83,585,394,250,100.00,100.00,91.67,100.00,0.735,0.104,0.155,0.244
values_92,3839,1627,21001,11147,5826,100.00,100.00,100.00,100.00,2.360,0.183,0.344,0.659
values_56,221,165,1599,951,458,100.00,100.00,100.00,100.00,1.339,0.138,0.232,0.483
values_47,13375,5092,67589,35429,18817,100.00,100.00,100.00,100.00,2.627,0.198,0.378,0.711
values_95,3434,1454,18613,9888,5123,100.00,100.00,100.00,100.00,2.362,0.184,0.347,0.670
values_98,373,229,2420,1375,699,100.00,100.00,100.00,100.00,1.629,0.154,0.271,0.534
values_8,12458,4754,63062,33068,17565,100.00,100.00,100.00,100.00,2.621,0.198,0.377,0.709
values_18,7727,2996,39290,20682,11177,100.00,100.00,100.00,100.00,2.579,0.197,0.374,0.691
values_28,12436,4768,63232,33122,17615,100.00,100.00,100.00,100.00,2.608,0.197,0.375,0.706
values_81,7007,2738,35917,18899,10205,100.00,100.00,100.00,100.00,2.559,0.195,0.371,0.687
values_17,10782,4120,54446,28600,15153,100.00,100.00,100.00,100.00,2.617,0.198,0.377,0.712
values_38,7058,2732,35761,18862,10142,100.00,100.00,100.00,100.00,2.583,0.197,0.374,0.696
values_41,790,376,4327,2404,1260,100.00,100.00,100.00,100.00,2.101,0.183,0.329,0.627
values_73,6034,2481,32377,17124,9145,100.00,100.00,100.00,100.00,2.432,0.186,0.352,0.660
values_66,5993,2494,32576,17181,9212,100.00,100.00,100.00,100.00,2.403,0.184,0.349,0.651
values_58,8585,3531,46565,24473,13332,100.00,100.00,100.00,100.00,2.431,0.184,0.351,0.644
values_70,8579,3531,46577,24475,13338,100.00,100.00,100.00,100.00,2.430,0.184,0.351,0.643
values_46,1204,577,6960,3789,1906,100.00,100.00,100.00,100.00,2.087,0.173,0.318,0.632
values_11,9916,3832,50629,26552,14111,100.00,100.00,100.00,100.00,2.588,0.196,0.373,0.703
values_33,2586,1113,14106,7526,3885,100.00,100.00,100.00,100.00,2.323,0.183,0.344,0.666
values_72,4355,1836,23725,12562,6622,100.00,100.00,100.00,100.00,2.372,0.184,0.347,0.658
values_6,7699,2992,39310,20678,11197,100.00,100.00,100.00,100.00,2.573,0.196,0.372,0.688
values_10,5984,2506,32702,17224,9245,100.00,100.00,100.00,100.00,2.388,0.183,0.347,0.647
values_27,13384,5119,67814,35516,18862,100.00,100.00,100.00,100.00,2.615,0.197,0.377,0.710
values_24,1198,574,6945,3781,1906,100.00,100.00,100.00,100.00,2.087,0.172,0.317,0.629
values_3,5793,2264,29447,15558,8288,100.00,100.00,100.00,100.00,2.559,0.197,0.372,0.699
values_69,5991,2501,32643,17205,9228,100.00,100.00,100.00,100.00,2.395,0.184,0.348,0.649
values_36,7055,2741,35848,18893,10163,100.00,100.00,100.00,100.00,2.574,0.197,0.373,0.694
values_21,8592,3529,46533,24464,13321,100.00,100.00,100.00,100.00,2.435,0.185,0.351,0.645
values_5,1877,822,10219,5495,2808,100.00,100.00,100.00,100.00,2.283,0.184,0.342,0.668
values_49,15294,5781,76896,40316,21403,100.00,100.00,100.00,100.00,2.646,0.199,0.379,0.715
values_1,64,84,598,398,257,100.00,100.00,91.67,100.00,0.762,0.107,0.161,0.249
values_2,10763,4121,54507,28613,15179,100.00,100.00,100.00,100.00,2.612,0.197,0.376,0.709
values_13,374,228,2407,1371,695,100.00,100.00,100.00,100.00,1.640,0.155,0.273,0.538
values_32,3844,1638,21090,11182,5843,100.00,100.00,100.00,100.00,2.347,0.182,0.344,0.658
values_39,7740,3000,39300,20691,11172,100.00,100.00,100.00,100.00,2.580,0.197,0.374,0.693
values_4,14271,5431,72255,37847,20134,100.00,100.00,100.00,100.00,2.628,0.198,0.377,0.709
values_65,12446,4751,63059,33062,17571,100.00,100.00,100.00,100.00,2.620,0.197,0.376,0.708
values_85,3866,1633,21001,11158,5811,100.00,100.00,100.00,100.00,2.367,0.184,0.346,0.665
values_62,548,300,3332,1861,966,100.00,100.00,100.00,100.00,1.827,0.164,0.294,0.567
values_91,7032,2727,35768,18854,10158,100.00,100.00,100.00,100.00,2.579,0.197,0.373,0.692
values_25,4347,1834,23723,12558,6626,100.00,100.00,100.00,100.00,2.370,0.183,0.346,0.656
values_63,15191,6154,81938,42928,22809,100.00,100.00,100.00,100.00,2.468,0.185,0.354,0.666
values_12,2605,1114,14077,7523,3868,100.00,100.00,100.00,100.00,2.338,0.185,0.346,0.673
values_79,1897,815,10116,5465,2774,100.00,100.00,100.00,100.00,2.328,0.188,0.347,0.684
values_54,4876,2033,26413,13983,7412,100.00,100.00,100.00,100.00,2.398,0.185,0.349,0.658
values_9,139,120,1037,639,297,100.00,100.00,100.00,100.00,1.158,0.134,0.218,0.468
values_74,64,84,598,398,257,100.00,100.00,91.67,100.00,0.762,0.107,0.161,0.249
values_22,1476,694,8494,4599,2326,100.00,100.00,100.00,100.00,2.127,0.174,0.321,0.635
values_89,12464,4745,62969,33036,17541,100.00,100.00,100.00,100.00,2.627,0.198,0.377,0.711
values_48,1871,819,10204,5487,2808,100.00,100.00,100.00,100.00,2.284,0.183,0.341,0.666
values_99,2610,1110,14031,7508,3855,100.00,100.00,100.00,100.00,2.351,0.186,0.348,0.677
values_60,12461,4760,63110,33087,17574,100.00,100.00,100.00,100.00,2.618,0.197,0.377,0.709
values_34,7045,2734,35805,18873,10159,100.00,100.00,100.00,100.00,2.577,0.197,0.373,0.693
values_31,139,120,1037,639,297,100.00,100.00,100.00,100.00,1.158,0.134,0.218,0.468
values_37,1462,695,8531,4607,2342,100.00,100.00,100.00,100.00,2.104,0.171,0.317,0.624
values_76,794,374,4301,2396,1252,100.00,100.00,100.00,100.00,2.123,0.185,0.331,0.634
values_19,6008,2488,32492,17156,9185,100.00,100.00,100.00,100.00,2.415,0.185,0.350,0.654
values_45,15282,5798,77087,40380,21454,100.00,100.00,100.00,100.00,2.636,0.198,0.378,0.712
values_68,5979,2489,32559,17169,9216,100.00,100.00,100.00,100.00,2.402,0.184,0.348,0.649
values_35,4871,2049,26567,14038,7449,100.00,100.00,100.00,100.00,2.377,0.183,0.347,0.654
values_80,377,225,2368,1359,683,100.00,100.00,100.00,100.00,1.676,0.159,0.277,0.552
values_77,5760,2255,29432,15539,8303,100.00,100.00,100.00,100.00,2.554,0.196,0.371,0.694
values_29,10746,4129,54599,28642,15207,100.00,100.00,100.00,100.00,2.603,0.197,0.375,0.707
values_55,5779,2262,29457,15556,8298,100.00,100.00,100.00,100.00,2.555,0.196,0.371,0.696
values_40,14298,5473,72579,37978,20191,100.00,100.00,100.00,100.00,2.612,0.197,0.376,0.708
