id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,177,73,403,319,319,100.00,100.00,87.50,100.00,2.425,0.439,0.555,0.555
values_30,2004,553,4843,3689,3689,100.00,100.00,100.00,100.00,3.624,0.414,0.543,0.543
values_96,8410,1897,19123,14455,14455,100.00,100.00,100.00,100.00,4.433,0.440,0.582,0.582
values_15,177,73,403,319,319,100.00,100.00,87.50,100.00,2.425,0.439,0.555,0.555
values_16,6238,1433,14083,10659,10659,100.00,100.00,100.00,100.00,4.353,0.443,0.585,0.585
values_94,4470,1127,10807,8190,8190,100.00,100.00,100.00,100.00,3.966,0.414,0.546,0.546
values_90,1813,487,4183,3190,3190,100.00,100.00,100.00,100.00,3.723,0.433,0.568,0.568
values_52,10353,2567,26503,20010,20010,100.00,100.00,100.00,100.00,4.033,0.391,0.517,0.517
values_78,4393,1127,10807,8190,8190,100.00,100.00,100.00,100.00,3.898,0.406,0.536,0.536
values_20,10395,2567,26503,20010,20010,100.00,100.00,100.00,100.00,4.049,0.392,0.519,0.519
values_53,4081,1033,9811,7439,7439,100.00,100.00,100.00,100.00,3.951,0.416,0.549,0.549
values_43,4109,1033,9811,7439,7439,100.00,100.00,100.00,100.00,3.978,0.419,0.552,0.552
values_42,569,175,1231,952,952,100.00,100.00,100.00,100.00,3.251,0.462,0.598,0.598
values_0,4067,1033,9811,7439,7439,100.00,100.00,100.00,100.00,3.937,0.415,0.547,0.547
values_61,143,55,319,252,252,100.00,100.00,100.00,100.00,2.600,0.448,0.567,0.567
values_97,562,175,1231,952,952,100.00,100.00,100.00,100.00,3.211,0.457,0.590,0.590
values_14,10972,2425,24931,18827,18827,100.00,100.00,100.00,100.00,4.525,0.440,0.583,0.583
values_87,255,103,631,494,494,100.00,100.00,100.00,100.00,2.476,0.404,0.516,0.516
values_50,2109,553,4843,3689,3689,100.00,100.00,100.00,100.00,3.814,0.435,0.572,0.572
