id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,159422,55477,554192,249073,203465,100.00,100.00,100.00,100.00,2.874,0.288,0.640,0.784
values_30,432552,140207,1436580,631959,518407,100.00,100.00,100.00,100.00,3.085,0.301,0.684,0.834
values_96,16237,5592,52990,24214,141510,100.00,100.00,100.00,100.00,2.904,0.306,0.671,0.115
values_15,477068,154332,1580989,696352,571265,100.00,100.00,100.00,100.00,3.091,0.302,0.685,0.835
values_16,263943,91698,933226,412180,337688,100.00,100.00,100.00,100.00,2.878,0.283,0.640,0.782
values_94,8251,2920,26468,12484,57482,100.00,100.00,100.00,100.00,2.826,0.312,0.661,0.144
values_90,110021,36477,366907,162391,132692,100.00,100.00,100.00,100.00,3.016,0.300,0.678,0.829
values_52,11919,4193,39999,17949,94690,100.00,100.00,87.50,100.00,2.843,0.298,0.664,0.126
values_78,139358,49063,497291,218955,179158,100.00,100.00,100.00,100.00,2.840,0.280,0.636,0.778
values_20,94,79,416,259,452,100.00,100.00,100.00,100.00,1.190,0.226,0.363,0.208
values_53,431893,139548,1422082,629982,516430,100.00,100.00,100.00,100.00,3.095,0.304,0.686,0.836
values_43,432288,139943,1430772,631167,517615,100.00,100.00,100.00,100.00,3.089,0.302,0.685,0.835
values_42,138994,48699,489283,217863,178066,100.00,100.00,100.00,100.00,2.854,0.284,0.638,0.781
values_0,35666,12076,118985,52882,407391,100.00,100.00,100.00,100.00,2.953,0.300,0.674,0.088
values_61,110066,36522,367897,162526,132827,100.00,100.00,100.00,100.00,3.014,0.299,0.677,0.829
values_97,235028,82033,837887,367837,301460,100.00,100.00,87.50,100.00,2.865,0.281,0.639,0.780
values_14,21646,7428,71941,32260,209021,100.00,100.00,100.00,100.00,2.914,0.301,0.671,0.104
values_87,492496,170101,1750730,767155,629777,100.00,100.00,100.00,100.00,2.895,0.281,0.642,0.782
values_50,54689,18319,182399,80745,720400,100.00,100.00,100.00,100.00,2.985,0.300,0.677,0.076
values_83,35569,11979,116851,52591,403608,100.00,100.00,100.00,100.00,2.969,0.304,0.676,0.088
values_67,432814,140469,1442344,632745,519193,100.00,100.00,100.00,100.00,3.081,0.300,0.684,0.834
values_86,315687,102959,1054551,462549,379306,100.00,100.00,87.50,100.00,3.066,0.299,0.682,0.832
values_23,54561,18191,179583,80361,714640,100.00,100.00,100.00,100.00,2.999,0.304,0.679,0.076
values_64,235026,82031,837843,367831,301454,100.00,100.00,100.00,100.00,2.865,0.281,0.639,0.780
values_44,235028,82033,837887,367837,301460,100.00,100.00,87.50,100.00,2.865,0.281,0.639,0.780
