id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,3559,3852,35848,20665,72694,100.00,100.00,100.00,100.00,0.924,0.099,0.172,0.049
values_30,52350,44963,450291,254994,140512,100.00,100.00,100.00,100.00,1.164,0.116,0.205,0.373
values_96,1740,1920,17614,10057,27730,100.00,100.00,100.00,100.00,0.906,0.099,0.173,0.063
values_15,19127,20236,198656,113240,715194,100.00,100.00,100.00,100.00,0.945,0.096,0.169,0.027
values_16,45173,38878,387062,219922,121100,100.00,100.00,100.00,100.00,1.162,0.117,0.205,0.373
values_94,23319,24276,241144,136449,921070,100.00,100.00,100.00,100.00,0.961,0.097,0.171,0.025
values_90,166852,141065,1426311,809688,445112,100.00,100.00,100.00,100.00,1.183,0.117,0.206,0.375
values_52,87025,74030,731562,421191,230795,100.00,100.00,100.00,100.00,1.176,0.119,0.207,0.377
values_78,161657,116393,1182513,667532,367654,100.00,100.00,100.00,100.00,1.389,0.137,0.242,0.440
values_20,166484,140697,1417111,807112,443272,100.00,100.00,100.00,100.00,1.183,0.117,0.206,0.376
values_53,4916,5271,50737,28663,113830,100.00,100.00,100.00,100.00,0.933,0.097,0.172,0.043
values_43,59496,50899,501209,288335,158127,100.00,100.00,100.00,100.00,1.169,0.119,0.206,0.376
values_42,471,750,6262,3711,58177,100.00,100.00,100.00,100.00,0.628,0.075,0.127,0.008
values_0,13154,13817,135783,76865,426954,100.00,100.00,100.00,100.00,0.952,0.097,0.171,0.031
values_61,6497,6920,67146,37913,165714,100.00,100.00,100.00,100.00,0.939,0.097,0.171,0.039
values_97,3514,3807,34723,20350,70669,100.00,100.00,100.00,100.00,0.923,0.101,0.173,0.050
values_14,60368,51771,523009,294439,162487,100.00,100.00,100.00,100.00,1.166,0.115,0.205,0.372
values_87,3526,3819,35023,20434,71209,100.00,100.00,100.00,100.00,0.923,0.101,0.173,0.050
values_50,163657,137870,1346436,787323,429137,100.00,100.00,100.00,100.00,1.187,0.122,0.208,0.381
values_83,1709,1889,16839,9840,26645,100.00,100.00,100.00,100.00,0.905,0.101,0.174,0.064
values_67,51126,43739,419691,246426,134392,100.00,100.00,100.00,100.00,1.169,0.122,0.207,0.380
values_86,8173,8670,81454,47482,220870,100.00,100.00,100.00,100.00,0.943,0.100,0.172,0.037
values_23,26,82,524,316,768,100.00,100.00,100.00,100.00,0.317,0.050,0.082,0.034
values_64,98757,84020,845526,479858,263992,100.00,100.00,100.00,100.00,1.175,0.117,0.206,0.374
values_44,128460,92150,902424,524667,286597,100.00,100.00,100.00,100.00,1.394,0.142,0.245,0.448
values_71,8089,8586,79354,46894,215830,100.00,100.00,100.00,100.00,0.942,0.102,0.172,0.037
values_93,122986,104315,1049235,596853,328037,100.00,100.00,100.00,100.00,1.179,0.117,0.206,0.375
values_88,12699,13362,124408,73680,395104,100.00,100.00,100.00,100.00,0.950,0.102,0.172,0.032
values_26,51081,43694,418566,246111,134167,100.00,100.00,100.00,100.00,1.169,0.122,0.208,0.381
values_59,181815,153308,1527264,878648,481102,100.00,100.00,100.00,100.00,1.186,0.119,0.207,0.378
values_57,19055,20164,196856,112736,709434,100.00,100.00,100.00,100.00,0.945,0.097,0.169,0.027
values_82,71,199,1385,866,6527,100.00,100.00,100.00,100.00,0.357,0.051,0.082,0.011
values_75,13028,13691,132633,75983,418134,100.00,100.00,100.00,100.00,0.952,0.098,0.171,0.031
values_51,13055,13718,133308,76172,420024,100.00,100.00,100.00,100.00,0.952,0.098,0.171,0.031
values_7,159487,114223,1128263,652342,356804,100.00,100.00,100.00,100.00,1.396,0.141,0.244,0.447
values_92,22,78,424,288,552,100.00,100.00,100.00,100.00,0.282,0.052,0.076,0.040
values_56,1031,1229,10611,6261,149208,100.00,100.00,100.00,100.00,0.839,0.097,0.165,0.007
values_47,8295,8792,84504,48336,228190,100.00,100.00,100.00,100.00,0.943,0.098,0.172,0.036
values_95,464,748,6212,3697,57827,100.00,100.00,100.00,100.00,0.620,0.075,0.126,0.008
values_98,10477,11054,106590,61071,311984,100.00,100.00,100.00,100.00,0.948,0.098,0.172,0.034
values_8,77368,65973,655753,375247,206019,100.00,100.00,100.00,100.00,1.173,0.118,0.206,0.376
values_18,1044,1242,10936,6352,152484,100.00,100.00,100.00,100.00,0.841,0.095,0.164,0.007
values_28,70,198,1360,859,6341,100.00,100.00,100.00,100.00,0.354,0.051,0.081,0.011
values_81,151685,128440,1303262,737066,405680,100.00,100.00,100.00,100.00,1.181,0.116,0.206,0.374
values_17,6350,6773,63471,36884,157629,100.00,100.00,100.00,100.00,0.938,0.100,0.172,0.040
values_38,45259,38964,389212,220524,121530,100.00,100.00,100.00,100.00,1.162,0.116,0.205,0.372
values_41,15743,16498,157112,91607,532840,100.00,100.00,100.00,100.00,0.954,0.100,0.172,0.030
values_73,130691,94381,958199,540284,297752,100.00,100.00,100.00,100.00,1.385,0.136,0.242,0.439
values_66,23008,23965,233369,134272,894635,100.00,100.00,100.00,100.00,0.960,0.099,0.171,0.026
values_58,44459,38164,369212,214924,117530,100.00,100.00,100.00,100.00,1.165,0.120,0.207,0.378
values_70,6355,6778,63596,36919,157904,100.00,100.00,100.00,100.00,0.938,0.100,0.172,0.040
values_46,10402,10979,104715,60546,307109,100.00,100.00,100.00,100.00,0.947,0.099,0.172,0.034
values_11,8267,8764,83804,48140,226510,100.00,100.00,100.00,100.00,0.943,0.099,0.172,0.036
values_33,4773,5128,47162,27662,106680,100.00,100.00,100.00,100.00,0.931,0.101,0.173,0.045
values_72,98461,83724,838126,477786,262512,100.00,100.00,100.00,100.00,1.176,0.117,0.206,0.375
values_6,80,208,1610,929,8201,100.00,100.00,100.00,100.00,0.385,0.050,0.086,0.010
values_10,159617,114353,1131513,653252,357454,100.00,100.00,100.00,100.00,1.396,0.141,0.244,0.447
values_27,157337,112073,1074513,637292,346054,100.00,100.00,100.00,100.00,1.404,0.146,0.247,0.455
values_24,15715,16470,156412,91411,530740,100.00,100.00,100.00,100.00,0.954,0.100,0.172,0.030
values_3,73,201,1435,880,6899,100.00,100.00,100.00,100.00,0.363,0.051,0.083,0.011
values_69,6438,6861,65671,37500,162469,100.00,100.00,100.00,100.00,0.938,0.098,0.172,0.040
values_36,238,414,3238,1954,17260,100.00,100.00,100.00,100.00,0.575,0.074,0.122,0.014
values_21,44884,38589,379837,217899,119655,100.00,100.00,100.00,100.00,1.163,0.118,0.206,0.375
values_5,13054,13717,133283,76165,419954,100.00,100.00,100.00,100.00,0.952,0.098,0.171,0.031
values_49,181795,153288,1526764,878508,481002,100.00,100.00,100.00,100.00,1.186,0.119,0.207,0.378
values_1,2459,2760,25300,14628,45634,100.00,100.00,100.00,100.00,0.891,0.097,0.168,0.054
values_2,67,195,1285,838,5783,100.00,100.00,100.00,100.00,0.344,0.052,0.080,0.012
values_13,77895,66500,668928,378936,208654,100.00,100.00,100.00,100.00,1.171,0.116,0.206,0.373
values_32,123546,104875,1063235,600773,330837,100.00,100.00,100.00,100.00,1.178,0.116,0.206,0.373
values_39,1041,1237,10811,6317,151224,100.00,100.00,100.00,100.00,0.842,0.096,0.165,0.007
values_4,78212,66817,676853,381155,210239,100.00,100.00,100.00,100.00,1.171,0.116,0.205,0.372
values_65,10472,11049,106465,61036,311659,100.00,100.00,100.00,100.00,0.948,0.098,0.172,0.034
values_85,3551,3844,35648,20609,72334,100.00,100.00,100.00,100.00,0.924,0.100,0.172,0.049
values_62,165281,139494,1387036,798691,437257,100.00,100.00,100.00,100.00,1.185,0.119,0.207,0.378
values_91,128364,92054,900024,523995,286117,100.00,100.00,100.00,100.00,1.394,0.143,0.245,0.449
values_25,10509,11086,107390,61295,314064,100.00,100.00,100.00,100.00,0.948,0.098,0.171,0.033
values_63,123529,104858,1062810,600654,330752,100.00,100.00,100.00,100.00,1.178,0.116,0.206,0.373
values_12,51422,44035,427091,248498,135872,100.00,100.00,100.00,100.00,1.168,0.120,0.207,0.378
values_79,160818,115554,1161538,661659,363459,100.00,100.00,100.00,100.00,1.392,0.138,0.243,0.442
values_54,130186,93876,945574,536749,295227,100.00,100.00,100.00,100.00,1.387,0.138,0.243,0.441
values_9,75,203,1485,894,7271,100.00,100.00,100.00,100.00,0.369,0.051,0.084,0.010
values_74,181555,153048,1520764,876828,479802,100.00,100.00,100.00,100.00,1.186,0.119,0.207,0.378
values_22,124043,105372,1075660,604252,333322,100.00,100.00,100.00,100.00,1.177,0.115,0.205,0.372
values_89,77456,66061,657953,375863,206459,100.00,100.00,100.00,100.00,1.172,0.118,0.206,0.375
values_48,71,199,1385,866,6527,100.00,100.00,100.00,100.00,0.357,0.051,0.082,0.011
values_99,166518,140731,1417961,807350,443442,100.00,100.00,100.00,100.00,1.183,0.117,0.206,0.376
values_60,12702,13365,124483,73701,395314,100.00,100.00,100.00,100.00,0.950,0.102,0.172,0.032
values_34,51041,43654,417566,245831,133967,100.00,100.00,100.00,100.00,1.169,0.122,0.208,0.381
values_31,22933,23890,231494,133747,888260,100.00,100.00,100.00,100.00,0.960,0.099,0.171,0.026
values_37,98823,84086,847176,480320,264322,100.00,100.00,100.00,100.00,1.175,0.117,0.206,0.374
values_76,238,416,3288,1968,17484,100.00,100.00,100.00,100.00,0.572,0.072,0.121,0.014
values_19,125150,106479,1103335,612001,338857,100.00,100.00,100.00,100.00,1.175,0.113,0.204,0.369
values_45,33093,28652,285030,161442,89032,100.00,100.00,100.00,100.00,1.155,0.116,0.205,0.372
values_68,15811,16566,158812,92083,537940,100.00,100.00,100.00,100.00,0.954,0.100,0.172,0.029
values_35,44778,38483,377187,217157,119125,100.00,100.00,100.00,100.00,1.164,0.119,0.206,0.376
values_80,33257,28816,289130,162590,89852,100.00,100.00,100.00,100.00,1.154,0.115,0.205,0.370
values_77,2485,2786,25950,14810,46674,100.00,100.00,100.00,100.00,0.892,0.096,0.168,0.053
values_29,121767,103096,1018760,588320,321942,100.00,100.00,100.00,100.00,1.181,0.120,0.207,0.378
values_55,182027,153520,1532564,880132,482162,100.00,100.00,100.00,100.00,1.186,0.119,0.207,0.378
values_40,22870,23827,229919,133306,882905,100.00,100.00,100.00,100.00,0.960,0.099,0.172,0.026
