id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,31,40,155,154,154,100.00,100.00,100.00,100.00,0.775,0.200,0.201,0.201
values_30,524,582,3026,3195,3195,100.00,100.00,100.00,100.00,0.900,0.173,0.164,0.164
values_96,724,803,4215,4466,4466,100.00,100.00,100.00,100.00,0.902,0.172,0.162,0.162
values_15,319,361,1820,1909,1909,100.00,100.00,100.00,100.00,0.884,0.175,0.167,0.167
values_16,479,542,2769,2920,2920,100.00,100.00,100.00,100.00,0.884,0.173,0.164,0.164
values_94,571,636,3307,3495,3495,100.00,100.00,100.00,100.00,0.898,0.173,0.163,0.163
values_90,164,191,915,949,949,100.00,100.00,100.00,100.00,0.859,0.179,0.173,0.173
values_52,20,28,96,94,94,100.00,100.00,100.00,100.00,0.714,0.208,0.213,0.213
values_78,671,747,3902,4131,4131,100.00,100.00,100.00,100.00,0.898,0.172,0.162,0.162
values_20,284,322,1614,1690,1690,100.00,100.00,100.00,100.00,0.882,0.176,0.168,0.168
values_53,191,214,1065,1108,1108,100.00,100.00,100.00,100.00,0.893,0.179,0.172,0.172
values_43,319,359,1818,1907,1907,100.00,100.00,100.00,100.00,0.889,0.175,0.167,0.167
values_42,31,39,154,153,153,100.00,100.00,100.00,100.00,0.795,0.201,0.203,0.203
values_0,319,364,1823,1912,1912,100.00,100.00,100.00,100.00,0.876,0.175,0.167,0.167
values_61,44,53,225,226,226,100.00,100.00,100.00,100.00,0.830,0.196,0.195,0.195
values_97,13,16,47,45,45,100.00,100.00,83.33,100.00,0.812,0.277,0.289,0.289
values_14,779,868,4547,4821,4821,100.00,100.00,100.00,100.00,0.897,0.171,0.162,0.162
values_87,76,94,410,418,418,100.00,100.00,100.00,100.00,0.809,0.185,0.182,0.182
values_50,436,494,2514,2648,2648,100.00,100.00,100.00,100.00,0.883,0.173,0.165,0.165
values_83,571,636,3307,3495,3495,100.00,100.00,100.00,100.00,0.898,0.173,0.163,0.163
values_67,139,166,773,799,799,100.00,100.00,100.00,100.00,0.837,0.180,0.174,0.174
values_86,220,255,1243,1296,1296,100.00,100.00,100.00,100.00,0.863,0.177,0.170,0.170
values_23,13,17,48,46,46,100.00,100.00,83.33,100.00,0.765,0.271,0.283,0.283
values_64,671,749,3904,4133,4133,100.00,100.00,100.00,100.00,0.896,0.172,0.162,0.162
