id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,15,40,155,288,247,100.00,100.00,100.00,100.00,0.375,0.097,0.052,0.061
values_30,733,582,3026,6132,1504,100.00,100.00,100.00,100.00,1.259,0.242,0.120,0.487
values_96,1023,803,4215,8576,2101,100.00,100.00,100.00,100.00,1.274,0.243,0.119,0.487
values_15,303,361,1820,3660,12136,100.00,100.00,100.00,100.00,0.839,0.166,0.083,0.025
values_16,668,542,2769,5604,1380,100.00,100.00,100.00,100.00,1.232,0.241,0.119,0.484
values_94,801,636,3307,6709,1646,100.00,100.00,100.00,100.00,1.259,0.242,0.119,0.487
values_90,153,191,915,1815,4181,100.00,100.00,100.00,100.00,0.801,0.167,0.084,0.037
values_52,11,28,96,173,85,100.00,100.00,100.00,100.00,0.393,0.115,0.064,0.129
values_78,946,747,3902,7932,1945,100.00,100.00,100.00,100.00,1.266,0.242,0.119,0.486
values_20,269,322,1614,3239,10444,100.00,100.00,100.00,100.00,0.835,0.167,0.083,0.026
values_53,179,214,1065,2120,5395,100.00,100.00,100.00,100.00,0.836,0.168,0.084,0.033
values_43,303,359,1818,3656,12134,100.00,100.00,100.00,100.00,0.844,0.167,0.083,0.025
values_42,15,39,154,286,246,100.00,100.00,100.00,100.00,0.385,0.097,0.052,0.061
values_0,303,364,1823,3666,12139,100.00,100.00,100.00,100.00,0.832,0.166,0.083,0.025
values_61,21,53,225,426,607,100.00,100.00,100.00,100.00,0.396,0.093,0.049,0.035
values_97,7,16,47,61,36,100.00,100.00,83.33,100.00,0.438,0.149,0.115,0.194
values_14,1103,868,4547,9259,2270,100.00,100.00,100.00,100.00,1.271,0.243,0.119,0.486
values_87,36,94,410,795,1120,100.00,100.00,100.00,100.00,0.383,0.088,0.045,0.032
values_50,606,494,2514,5081,1252,100.00,100.00,100.00,100.00,1.227,0.241,0.119,0.484
values_83,801,636,3307,6709,1646,100.00,100.00,100.00,100.00,1.259,0.242,0.119,0.487
values_67,129,166,773,1527,3163,100.00,100.00,100.00,100.00,0.777,0.167,0.084,0.041
values_86,207,255,1243,2482,6843,100.00,100.00,100.00,100.00,0.812,0.167,0.083,0.030
values_23,7,17,48,63,37,100.00,100.00,83.33,100.00,0.412,0.146,0.111,0.189
values_64,946,749,3904,7936,1947,100.00,100.00,100.00,100.00,1.263,0.242,0.119,0.486
values_44,872,686,3594,7299,1788,100.00,100.00,100.00,100.00,1.271,0.243,0.119,0.488
values_71,269,327,1619,3249,10449,100.00,100.00,100.00,100.00,0.823,0.166,0.083,0.026
values_93,237,286,1421,2845,8515,100.00,100.00,100.00,100.00,0.829,0.167,0.083,0.028
values_88,733,585,3029,6138,1507,100.00,100.00,100.00,100.00,1.253,0.242,0.119,0.486
values_26,1272,981,5224,10654,2603,100.00,100.00,100.00,100.00,1.297,0.243,0.119,0.489
values_59,87,115,518,1012,1648,100.00,100.00,100.00,100.00,0.757,0.168,0.086,0.053
values_57,237,290,1425,2853,8519,100.00,100.00,100.00,100.00,0.817,0.166,0.083,0.028
values_82,179,221,1072,2134,5402,100.00,100.00,100.00,100.00,0.810,0.167,0.084,0.033
values_75,11,27,95,171,84,100.00,100.00,100.00,100.00,0.407,0.116,0.064,0.131
values_51,269,322,1614,3239,10444,100.00,100.00,100.00,100.00,0.835,0.167,0.083,0.026
values_7,733,585,3029,6138,1507,100.00,100.00,100.00,100.00,1.253,0.242,0.119,0.486
values_92,1548,1180,6344,12963,3162,100.00,100.00,100.00,100.00,1.312,0.244,0.119,0.490
values_56,377,445,2268,4577,1127,100.00,100.00,100.00,100.00,0.847,0.166,0.082,0.335
values_47,946,737,3892,7912,1935,100.00,100.00,100.00,100.00,1.284,0.243,0.120,0.489
values_95,733,586,3030,6140,1508,100.00,100.00,100.00,100.00,1.251,0.242,0.119,0.486
values_98,1272,988,5231,10668,2610,100.00,100.00,100.00,100.00,1.287,0.243,0.119,0.487
values_8,606,488,2508,5069,1246,100.00,100.00,100.00,100.00,1.242,0.242,0.120,0.486
values_18,668,538,2765,5596,1376,100.00,100.00,100.00,100.00,1.242,0.242,0.119,0.485
values_28,28,72,311,597,717,100.00,100.00,100.00,100.00,0.389,0.090,0.047,0.039
values_81,377,446,2269,4579,1128,100.00,100.00,100.00,100.00,0.845,0.166,0.082,0.334
values_17,87,116,519,1014,1649,100.00,100.00,100.00,100.00,0.750,0.168,0.086,0.053
values_38,946,742,3897,7922,1940,100.00,100.00,100.00,100.00,1.275,0.243,0.119,0.488
values_41,1103,855,4534,9233,2257,100.00,100.00,100.00,100.00,1.290,0.243,0.119,0.489
values_73,1023,793,4205,8556,2091,100.00,100.00,100.00,100.00,1.290,0.243,0.120,0.489
values_66,339,402,2038,4106,14562,100.00,100.00,100.00,100.00,0.843,0.166,0.083,0.023
values_58,11,28,96,173,85,100.00,100.00,100.00,100.00,0.393,0.115,0.064,0.129
