id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,303,1774,8081,5890,59775,100.00,100.00,50.00,100.00,0.171,0.037,0.051,0.005
values_30,13506,25943,132007,89528,784210,100.00,100.00,50.00,100.00,0.521,0.102,0.151,0.017
values_96,54010,102722,534989,360723,4859022,100.00,100.00,50.00,100.00,0.526,0.101,0.150,0.011
values_15,7574,9656,52996,32983,68662,100.00,100.00,50.00,100.00,0.784,0.143,0.230,0.110
values_16,8645,9178,50465,31335,22666,100.00,100.00,50.00,100.00,0.942,0.171,0.276,0.381
values_94,1931,3050,15868,10121,95458,100.00,100.00,50.00,100.00,0.633,0.122,0.191,0.020
values_90,8110,8643,47443,29476,167872,100.00,100.00,50.00,100.00,0.938,0.171,0.275,0.048
values_52,8645,9157,50297,31258,22596,100.00,100.00,50.00,100.00,0.944,0.172,0.277,0.383
values_78,163,937,4071,3049,18060,100.00,100.00,50.00,100.00,0.174,0.040,0.053,0.009
values_20,1948,3101,16276,10308,98977,100.00,100.00,50.00,100.00,0.628,0.120,0.189,0.020
values_53,25177,47362,243486,164836,1753390,100.00,100.00,50.00,100.00,0.532,0.103,0.153,0.014
values_43,1939,3074,16060,10209,97114,100.00,100.00,50.00,100.00,0.631,0.121,0.190,0.020
values_42,43410,80661,418541,282439,3535350,100.00,100.00,50.00,100.00,0.538,0.104,0.154,0.012
values_0,107631,127643,619142,444286,600208,100.00,100.00,50.00,100.00,0.843,0.174,0.242,0.179
values_61,33322,62476,322905,217924,2523601,100.00,100.00,50.00,100.00,0.533,0.103,0.153,0.013
values_97,3078,4088,21658,13691,34342,100.00,100.00,50.00,100.00,0.753,0.142,0.225,0.090
values_14,3078,4061,21442,13592,33784,100.00,100.00,50.00,100.00,0.758,0.144,0.226,0.091
values_87,37,202,708,581,605,100.00,100.00,50.00,100.00,0.183,0.052,0.064,0.061
values_50,88,460,1853,1440,3995,100.00,100.00,50.00,100.00,0.191,0.047,0.061,0.022
values_83,3366,3691,19355,12316,26933,100.00,100.00,50.00,100.00,0.912,0.174,0.273,0.125
values_67,3401,4458,23710,14965,42016,100.00,100.00,50.00,100.00,0.763,0.143,0.227,0.081
values_86,4854,5282,28381,17815,61396,100.00,100.00,50.00,100.00,0.919,0.171,0.272,0.079
values_23,18646,35034,178951,121844,1180915,100.00,100.00,50.00,100.00,0.532,0.104,0.153,0.016
values_64,167,938,4068,3059,18026,100.00,100.00,50.00,100.00,0.178,0.041,0.055,0.009
values_44,66442,78304,377157,273131,379803,100.00,100.00,50.00,100.00,0.849,0.176,0.243,0.175
values_71,18627,34997,178698,121694,1179329,100.00,100.00,50.00,100.00,0.532,0.104,0.153,0.016
values_93,3401,4452,23662,14943,41870,100.00,100.00,50.00,100.00,0.764,0.144,0.228,0.081
values_88,3078,4067,21490,13614,33908,100.00,100.00,50.00,100.00,0.757,0.143,0.226,0.091
values_26,3366,3751,19835,12536,27953,100.00,100.00,50.00,100.00,0.897,0.170,0.269,0.120
values_59,566,3221,15311,10809,53807,100.00,100.00,50.00,100.00,0.176,0.037,0.052,0.011
values_57,37,202,708,581,605,100.00,100.00,50.00,100.00,0.183,0.052,0.064,0.061
values_82,3718,4858,25967,16347,51014,100.00,100.00,50.00,100.00,0.765,0.143,0.227,0.073
values_75,7592,8072,44098,27483,146187,100.00,100.00,50.00,100.00,0.941,0.172,0.276,0.052
values_51,8645,9106,49889,31071,22426,100.00,100.00,50.00,100.00,0.949,0.173,0.278,0.385
values_7,3791,8165,40068,27942,164969,100.00,100.00,50.00,100.00,0.464,0.095,0.136,0.023
values_92,7592,8120,44482,27659,148763,100.00,100.00,50.00,100.00,0.935,0.171,0.274,0.051
values_56,9477,18534,93649,63509,496646,100.00,100.00,50.00,100.00,0.511,0.101,0.149,0.019
values_47,7592,8108,44386,27615,148119,100.00,100.00,50.00,100.00,0.936,0.171,0.275,0.051
values_95,3401,4467,23782,14998,42235,100.00,100.00,50.00,100.00,0.761,0.143,0.227,0.081
values_98,88,460,1853,1440,3995,100.00,100.00,50.00,100.00,0.191,0.047,0.061,0.022
values_8,3401,4500,24046,15119,43038,100.00,100.00,50.00,100.00,0.756,0.141,0.225,0.079
values_18,3718,4909,26375,16534,52442,100.00,100.00,50.00,100.00,0.757,0.141,0.225,0.071
values_28,1097,5279,25584,17873,90569,100.00,100.00,50.00,100.00,0.208,0.043,0.061,0.012
values_81,43370,80027,414734,280761,3513357,100.00,100.00,50.00,100.00,0.542,0.105,0.154,0.012
values_17,18611,34928,178319,121524,1177791,100.00,100.00,50.00,100.00,0.533,0.104,0.153,0.016
values_38,192959,186526,912646,650053,936677,100.00,100.00,50.00,100.00,1.034,0.211,0.297,0.206
values_41,30897,36444,175043,127067,195662,100.00,100.00,50.00,100.00,0.848,0.177,0.243,0.158
values_73,13472,25662,130298,88770,776896,100.00,100.00,50.00,100.00,0.525,0.103,0.152,0.017
values_66,7592,8114,44434,27637,148441,100.00,100.00,50.00,100.00,0.936,0.171,0.275,0.051
values_58,1088,5340,25918,17989,91285,100.00,100.00,50.00,100.00,0.204,0.042,0.060,0.012
values_70,8645,9214,50753,31467,22786,100.00,100.00,50.00,100.00,0.938,0.170,0.275,0.379
values_46,33411,63096,326526,219614,2543369,100.00,100.00,50.00,100.00,0.530,0.102,0.152,0.013
values_11,31054,36603,175935,127977,196820,100.00,100.00,50.00,100.00,0.848,0.177,0.243,0.158
values_33,1927,3038,15772,10077,94630,100.00,100.00,50.00,100.00,0.634,0.122,0.191,0.020
values_72,3800,8287,40791,28269,167244,100.00,100.00,50.00,100.00,0.459,0.093,0.134,0.023
values_6,1945,3092,16204,10275,98356,100.00,100.00,50.00,100.00,0.629,0.120,0.189,0.020
values_10,36,199,684,570,591,100.00,100.00,50.00,100.00,0.181,0.053,0.063,0.061
values_27,4854,5306,28573,17903,62156,100.00,100.00,50.00,100.00,0.915,0.170,0.271,0.078
values_24,7592,8048,43906,27395,144899,100.00,100.00,50.00,100.00,0.943,0.173,0.277,0.052
values_3,8645,9064,49553,30917,22286,100.00,100.00,50.00,100.00,0.954,0.174,0.280,0.388
values_69,4854,5267,28261,17760,60921,100.00,100.00,50.00,100.00,0.922,0.172,0.273,0.080
values_36,8645,9106,49889,31071,22426,100.00,100.00,50.00,100.00,0.949,0.173,0.278,0.385
values_21,2522,3378,17689,11247,21476,100.00,100.00,50.00,100.00,0.747,0.143,0.224,0.117
values_5,8645,9136,50129,31181,22526,100.00,100.00,50.00,100.00,0.946,0.172,0.277,0.384
values_49,2522,3420,18025,11401,22036,100.00,100.00,50.00,100.00,0.737,0.140,0.221,0.114
values_1,31265,36455,175026,128247,196502,100.00,100.00,50.00,100.00,0.858,0.179,0.244,0.159
values_2,18606,34813,177663,121229,1174824,100.00,100.00,50.00,100.00,0.534,0.105,0.153,0.016
values_13,107643,128567,624786,446718,606243,100.00,100.00,50.00,100.00,0.837,0.172,0.241,0.178
values_32,2522,3369,17617,11214,21356,100.00,100.00,50.00,100.00,0.749,0.143,0.225,0.118
values_39,86,452,1811,1417,3886,100.00,100.00,50.00,100.00,0.190,0.047,0.061,0.022
values_4,3401,4476,23854,15031,42454,100.00,100.00,50.00,100.00,0.760,0.143,0.226,0.080
values_65,7574,9674,53140,33049,68818,100.00,100.00,50.00,100.00,0.783,0.143,0.229,0.110
values_85,7592,8105,44362,27604,147958,100.00,100.00,50.00,100.00,0.937,0.171,0.275,0.051
values_62,262734,256450,1264828,893748,1276974,100.00,100.00,50.00,100.00,1.025,0.208,0.294,0.206
values_91,169,954,4174,3105,18502,100.00,100.00,50.00,100.00,0.177,0.040,0.054,0.009
values_25,36,199,684,570,591,100.00,100.00,50.00,100.00,0.181,0.053,0.063,0.061
values_63,7574,9740,53668,33291,69390,100.00,100.00,50.00,100.00,0.778,0.141,0.228,0.109
values_12,560,3235,15379,10816,53633,100.00,100.00,50.00,100.00,0.173,0.036,0.052,0.010
values_79,33358,62046,320357,216945,2511298,100.00,100.00,50.00,100.00,0.538,0.104,0.154,0.013
values_54,3401,4503,24070,15130,43111,100.00,100.00,50.00,100.00,0.755,0.141,0.225,0.079
values_9,3718,4906,26351,16523,52358,100.00,100.00,50.00,100.00,0.758,0.141,0.225,0.071
values_74,3078,4082,21610,13669,34218,100.00,100.00,50.00,100.00,0.754,0.142,0.225,0.090
values_22,87,447,1771,1405,3800,100.00,100.00,50.00,100.00,0.195,0.049,0.062,0.023
values_89,7574,9668,53092,33027,68766,100.00,100.00,50.00,100.00,0.783,0.143,0.229,0.110
values_48,7592,8105,44362,27604,147958,100.00,100.00,50.00,100.00,0.937,0.171,0.275,0.051
values_99,3718,4849,25895,16314,50762,100.00,100.00,50.00,100.00,0.767,0.144,0.228,0.073
values_60,3078,4112,21850,13779,34838,100.00,100.00,50.00,100.00,0.749,0.141,0.223,0.088
values_34,18670,35286,180440,122510,1187791,100.00,100.00,50.00,100.00,0.529,0.103,0.152,0.016
values_31,31154,36778,176785,128722,196951,100.00,100.00,50.00,100.00,0.847,0.176,0.242,0.158
values_37,3078,4118,21898,13801,34962,100.00,100.00,50.00,100.00,0.747,0.141,0.223,0.088
values_76,3718,4885,26183,16446,51770,100.00,100.00,50.00,100.00,0.761,0.142,0.226,0.072
values_19,31211,36603,175891,128492,197593,100.00,100.00,50.00,100.00,0.853,0.177,0.243,0.158
values_45,7592,8084,44194,27527,146831,100.00,100.00,50.00,100.00,0.939,0.172,0.276,0.052
values_68,8110,8619,47251,29388,166496,100.00,100.00,50.00,100.00,0.941,0.172,0.276,0.049
values_35,7592,8027,43738,27318,143772,100.00,100.00,50.00,100.00,0.946,0.174,0.278,0.053
values_80,2522,3399,17857,11324,21756,100.00,100.00,50.00,100.00,0.742,0.141,0.223,0.116
values_77,33410,62327,322098,217802,2521839,100.00,100.00,50.00,100.00,0.536,0.104,0.153,0.013
values_29,3366,3748,19811,12525,27902,100.00,100.00,50.00,100.00,0.898,0.170,0.269,0.121
values_55,66436,78626,378923,273801,381641,100.00,100.00,50.00,100.00,0.845,0.175,0.243,0.174
values_40,9501,18335,92442,63077,492658,100.00,100.00,50.00,100.00,0.518,0.103,0.151,0.019
