id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,3294,857,7963,6045,6045,100.00,100.00,100.00,100.00,3.844,0.414,0.545,0.545
values_30,6688,1657,16507,12485,12485,100.00,100.00,100.00,100.00,4.036,0.405,0.536,0.536
values_96,8406,1897,19123,14455,14455,100.00,100.00,100.00,100.00,4.431,0.440,0.582,0.582
values_15,3995,1033,9811,7439,7439,100.00,100.00,100.00,100.00,3.867,0.407,0.537,0.537
values_16,772,217,1603,1235,1235,100.00,100.00,100.00,100.00,3.558,0.482,0.625,0.625
values_94,71,47,223,180,180,100.00,100.00,87.50,100.00,1.511,0.318,0.394,0.394
values_90,10862,2425,24931,18827,18827,100.00,100.00,100.00,100.00,4.479,0.436,0.577,0.577
values_52,2368,623,5551,4224,4224,100.00,100.00,100.00,100.00,3.801,0.427,0.561,0.561
values_78,10230,2567,26503,20010,20010,100.00,100.00,100.00,100.00,3.985,0.386,0.511,0.511
values_20,4368,1127,10807,8190,8190,100.00,100.00,100.00,100.00,3.876,0.404,0.533,0.533
values_53,2649,697,6307,4795,4795,100.00,100.00,100.00,100.00,3.801,0.420,0.552,0.552
values_43,4389,1127,10807,8190,8190,100.00,100.00,100.00,100.00,3.894,0.406,0.536,0.536
values_42,8283,2023,20503,15494,15494,100.00,100.00,100.00,100.00,4.094,0.404,0.535,0.535
values_0,4811,1225,11851,8977,8977,100.00,100.00,100.00,100.00,3.927,0.406,0.536,0.536
values_61,3572,943,8863,6724,6724,100.00,100.00,100.00,100.00,3.788,0.403,0.531,0.531
values_97,3712,943,8863,6724,6724,100.00,100.00,100.00,100.00,3.936,0.419,0.552,0.552
values_14,3656,943,8863,6724,6724,100.00,100.00,100.00,100.00,3.877,0.413,0.544,0.544
values_87,1229,367,3007,2300,2300,100.00,100.00,100.00,100.00,3.349,0.409,0.534,0.534
values_50,3642,943,8863,6724,6724,100.00,100.00,100.00,100.00,3.862,0.411,0.542,0.542
values_83,129,51,271,216,216,100.00,100.00,100.00,100.00,2.529,0.476,0.597,0.597
values_67,8234,2023,20503,15494,15494,100.00,100.00,100.00,100.00,4.070,0.402,0.531,0.531
values_86,6688,1657,16507,12485,12485,100.00,100.00,100.00,100.00,4.036,0.405,0.536,0.536
