id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,7097,2509,33183,17324,17324,100.00,100.00,100.00,100.00,2.829,0.214,0.410,0.410
values_30,17306,5845,78248,40693,40693,100.00,100.00,100.00,100.00,2.961,0.221,0.425,0.425
values_96,7803,2740,36121,18938,18938,100.00,100.00,100.00,100.00,2.848,0.216,0.412,0.412
values_15,2666,952,12124,6443,6443,100.00,100.00,100.00,100.00,2.800,0.220,0.414,0.414
values_16,2099,811,10254,5465,5465,100.00,100.00,100.00,100.00,2.588,0.205,0.384,0.384
values_94,17270,5831,77994,40622,40622,100.00,100.00,100.00,100.00,2.962,0.221,0.425,0.425
values_90,7819,2763,36510,19057,19057,100.00,100.00,100.00,100.00,2.830,0.214,0.410,0.410
values_52,300,150,1570,898,898,100.00,100.00,100.00,100.00,2.000,0.191,0.334,0.334
values_78,15121,5108,68209,35581,35581,100.00,100.00,100.00,100.00,2.960,0.222,0.425,0.425
values_20,10953,3852,51331,26739,26739,100.00,100.00,100.00,100.00,2.843,0.213,0.410,0.410
values_53,5179,1827,23906,12574,12574,100.00,100.00,100.00,100.00,2.835,0.217,0.412,0.412
values_43,7089,2496,32864,17229,17229,100.00,100.00,100.00,100.00,2.840,0.216,0.411,0.411
values_42,118,68,526,334,334,100.00,100.00,91.67,100.00,1.735,0.224,0.353,0.353
values_0,10107,3544,46954,24565,24565,100.00,100.00,100.00,100.00,2.852,0.215,0.411,0.411
values_61,13637,4781,63879,33280,33280,100.00,100.00,100.00,100.00,2.852,0.213,0.410,0.410
values_97,10934,3831,50818,26582,26582,100.00,100.00,100.00,100.00,2.854,0.215,0.411,0.411
values_14,7804,2743,36154,18947,18947,100.00,100.00,100.00,100.00,2.845,0.216,0.412,0.412
values_87,13675,4799,63999,33331,33331,100.00,100.00,100.00,100.00,2.850,0.214,0.410,0.410
values_50,1091,464,5632,3037,3037,100.00,100.00,100.00,100.00,2.351,0.194,0.359,0.359
values_83,9631,3256,43101,22577,22577,100.00,100.00,100.00,100.00,2.958,0.223,0.427,0.427
values_67,6421,2265,29800,15619,15619,100.00,100.00,100.00,100.00,2.835,0.215,0.411,0.411
values_86,16648,6218,83326,43321,43321,100.00,100.00,100.00,100.00,2.677,0.200,0.384,0.384
values_23,13634,4763,63411,33144,33144,100.00,100.00,100.00,100.00,2.862,0.215,0.411,0.411
values_64,651,282,3264,1797,1797,100.00,100.00,100.00,100.00,2.309,0.199,0.362,0.362
values_44,13172,4467,59598,31044,31044,100.00,100.00,100.00,100.00,2.949,0.221,0.424,0.424
values_71,652,285,3309,1811,1811,100.00,100.00,100.00,100.00,2.288,0.197,0.360,0.360
values_93,6434,2271,29836,15636,15636,100.00,100.00,100.00,100.00,2.833,0.216,0.411,0.411
values_88,17277,5830,78113,40639,40639,100.00,100.00,100.00,100.00,2.963,0.221,0.425,0.425
values_26,197,104,977,578,578,100.00,100.00,100.00,100.00,1.894,0.202,0.341,0.341
values_59,13653,4781,63723,33242,33242,100.00,100.00,100.00,100.00,2.856,0.214,0.411,0.411
values_57,4079,1448,18779,9896,9896,100.00,100.00,100.00,100.00,2.817,0.217,0.412,0.412
values_82,1087,462,5630,3033,3033,100.00,100.00,100.00,100.00,2.353,0.193,0.358,0.358
values_75,4079,1448,18743,9886,9886,100.00,100.00,100.00,100.00,2.817,0.218,0.413,0.413
values_51,10944,3839,50970,26631,26631,100.00,100.00,100.00,100.00,2.851,0.215,0.411,0.411
values_7,11792,4131,55067,28741,28741,100.00,100.00,100.00,100.00,2.855,0.214,0.410,0.410
values_92,118,68,526,334,334,100.00,100.00,91.67,100.00,1.735,0.224,0.353,0.353
values_56,118,68,526,334,334,100.00,100.00,91.67,100.00,1.735,0.224,0.353,0.353
values_47,10930,3833,51048,26645,26645,100.00,100.00,100.00,100.00,2.852,0.214,0.410,0.410
values_95,4070,1439,18674,9861,9861,100.00,100.00,100.00,100.00,2.828,0.218,0.413,0.413
values_98,3576,1275,16451,8679,8679,100.00,100.00,100.00,100.00,2.805,0.217,0.412,0.412
values_8,1087,461,5605,3026,3026,100.00,100.00,100.00,100.00,2.358,0.194,0.359,0.359
values_18,6430,2271,29878,15645,15645,100.00,100.00,100.00,100.00,2.831,0.215,0.411,0.411
values_28,7092,2492,32782,17208,17208,100.00,100.00,100.00,100.00,2.846,0.216,0.412,0.412
values_81,11851,4163,55351,28851,28851,100.00,100.00,100.00,100.00,2.847,0.214,0.411,0.411
values_17,10928,3836,51033,26639,26639,100.00,100.00,100.00,100.00,2.849,0.214,0.410,0.410
values_38,5787,2043,26817,14069,14069,100.00,100.00,100.00,100.00,2.833,0.216,0.411,0.411
values_41,9663,3274,43365,22665,22665,100.00,100.00,100.00,100.00,2.951,0.223,0.426,0.426
values_73,3104,1108,14237,7527,7527,100.00,100.00,100.00,100.00,2.801,0.218,0.412,0.412
values_66,302,152,1566,899,899,100.00,100.00,100.00,100.00,1.987,0.193,0.336,0.336
values_58,5787,2045,26867,14082,14082,100.00,100.00,100.00,100.00,2.830,0.215,0.411,0.411
values_70,5182,1836,24023,12608,12608,100.00,100.00,100.00,100.00,2.822,0.216,0.411,0.411
values_46,303,153,1603,909,909,100.00,100.00,100.00,100.00,1.980,0.189,0.333,0.333
values_11,856,365,4344,2368,2368,100.00,100.00,100.00,100.00,2.345,0.197,0.361,0.361
values_33,2664,953,12179,6459,6459,100.00,100.00,100.00,100.00,2.795,0.219,0.412,0.412
values_72,5768,2034,26640,14009,14009,100.00,100.00,100.00,100.00,2.836,0.217,0.412,0.412
values_6,1445,562,6943,3740,3740,100.00,100.00,100.00,100.00,2.571,0.208,0.386,0.386
values_10,13163,4448,59291,30942,30942,100.00,100.00,100.00,100.00,2.959,0.222,0.425,0.425
values_27,7789,2737,36154,18941,18941,100.00,100.00,100.00,100.00,2.846,0.215,0.411,0.411
values_24,197,104,965,575,575,100.00,100.00,100.00,100.00,1.894,0.204,0.343,0.343
values_3,117,67,513,330,330,100.00,100.00,91.67,100.00,1.746,0.228,0.355,0.355
values_69,5186,1832,23941,12586,12586,100.00,100.00,100.00,100.00,2.831,0.217,0.412,0.412
values_36,434,213,2348,1312,1312,100.00,100.00,100.00,100.00,2.038,0.185,0.331,0.331
values_21,6418,2256,29605,15564,15564,100.00,100.00,100.00,100.00,2.845,0.217,0.412,0.412
values_5,9637,3264,43283,22631,22631,100.00,100.00,100.00,100.00,2.953,0.223,0.426,0.426
values_49,1761,689,8631,4598,4598,100.00,100.00,100.00,100.00,2.556,0.204,0.383,0.383
values_1,197,104,971,577,577,100.00,100.00,100.00,100.00,1.894,0.203,0.341,0.341
values_2,7789,2743,36238,18961,18961,100.00,100.00,100.00,100.00,2.840,0.215,0.411,0.411
values_13,4597,1617,21019,11115,11115,100.00,100.00,100.00,100.00,2.843,0.219,0.414,0.414
values_32,13652,4782,63772,33255,33255,100.00,100.00,100.00,100.00,2.855,0.214,0.411,0.411
values_39,10899,3816,50815,26562,26562,100.00,100.00,100.00,100.00,2.856,0.214,0.410,0.410
values_4,118,68,526,334,334,100.00,100.00,91.67,100.00,1.735,0.224,0.353,0.353
values_65,3102,1109,14238,7528,7528,100.00,100.00,100.00,100.00,2.797,0.218,0.412,0.412
values_85,16627,6199,83067,43236,43236,100.00,100.00,100.00,100.00,2.682,0.200,0.385,0.385
values_62,6416,2259,29668,15580,15580,100.00,100.00,100.00,100.00,2.840,0.216,0.412,0.412
values_91,1084,454,5544,3004,3004,100.00,100.00,100.00,100.00,2.388,0.196,0.361,0.361
values_25,854,365,4344,2367,2367,100.00,100.00,100.00,100.00,2.340,0.197,0.361,0.361
values_63,1443,563,6992,3752,3752,100.00,100.00,100.00,100.00,2.563,0.206,0.385,0.385
values_12,13660,4792,63950,33314,33314,100.00,100.00,100.00,100.00,2.851,0.214,0.410,0.410
values_79,4616,1636,21326,11212,11212,100.00,100.00,100.00,100.00,2.822,0.216,0.412,0.412
values_54,15625,5469,73131,38095,38095,100.00,100.00,100.00,100.00,2.857,0.214,0.410,0.410
values_9,15125,5108,68227,35586,35586,100.00,100.00,100.00,100.00,2.961,0.222,0.425,0.425
values_74,10117,3559,47221,24648,24648,100.00,100.00,100.00,100.00,2.843,0.214,0.410,0.410
values_22,3560,1261,16311,8632,8632,100.00,100.00,100.00,100.00,2.823,0.218,0.412,0.412
values_89,7080,2487,32747,17192,17192,100.00,100.00,100.00,100.00,2.847,0.216,0.412,0.412
values_48,654,284,3284,1805,1805,100.00,100.00,100.00,100.00,2.303,0.199,0.362,0.362
values_99,3587,1278,16466,8688,8688,100.00,100.00,100.00,100.00,2.807,0.218,0.413,0.413
values_60,117,67,513,330,330,100.00,100.00,91.67,100.00,1.746,0.228,0.355,0.355
