id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,4052,801,1325,1357,3153,100.00,80.00,50.00,100.00,5.059,3.058,2.986,1.285
values_30,2506,591,1003,951,2151,100.00,80.00,50.00,100.00,4.240,2.499,2.635,1.165
values_96,2327,644,1114,994,2200,100.00,80.00,50.00,100.00,3.613,2.089,2.341,1.058
values_15,3664,719,1188,1221,2839,100.00,80.00,50.00,100.00,5.096,3.084,3.001,1.291
values_16,69862,8977,13568,17751,44177,100.00,80.00,50.00,100.00,7.782,5.149,3.936,1.581
values_94,8229,1298,2060,2372,5710,100.00,80.00,50.00,100.00,6.340,3.995,3.469,1.441
values_90,5199,936,1524,1634,3852,100.00,80.00,50.00,100.00,5.554,3.411,3.182,1.350
values_52,3793,710,1164,1224,2866,100.00,80.00,50.00,100.00,5.342,3.259,3.099,1.323
values_78,2744,671,1144,1069,2407,100.00,80.00,50.00,100.00,4.089,2.399,2.567,1.140
values_20,3111,742,1261,1190,2690,100.00,80.00,50.00,100.00,4.193,2.467,2.614,1.157
values_53,3025,614,1020,1032,2386,100.00,80.00,50.00,100.00,4.927,2.966,2.931,1.268
values_43,2509,650,1116,1020,2278,100.00,80.00,50.00,100.00,3.860,2.248,2.460,1.101
values_42,2638,641,1092,1023,2305,100.00,80.00,50.00,100.00,4.115,2.416,2.579,1.144
values_0,2735,628,1062,1018,2312,100.00,80.00,50.00,100.00,4.355,2.575,2.687,1.183
values_61,9880,1429,2225,2697,6581,100.00,80.00,50.00,100.00,6.914,4.440,3.663,1.501
values_97,5104,899,1458,1581,3739,100.00,80.00,50.00,100.00,5.677,3.501,3.228,1.365
values_14,179234,22615,34011,45055,112463,100.00,80.00,50.00,100.00,7.925,5.270,3.978,1.594
values_87,2487,664,1144,1034,2300,100.00,80.00,50.00,100.00,3.745,2.174,2.405,1.081
values_50,3345,654,1080,1112,2586,100.00,80.00,50.00,100.00,5.115,3.097,3.008,1.294
values_83,2603,578,973,946,2158,100.00,80.00,50.00,100.00,4.503,2.675,2.752,1.206
values_67,3530,719,1195,1207,2791,100.00,80.00,50.00,100.00,4.910,2.954,2.925,1.265
values_86,4362,823,1351,1415,3311,100.00,80.00,50.00,100.00,5.300,3.229,3.083,1.317
values_23,5309,866,1384,1564,3742,100.00,80.00,50.00,100.00,6.130,3.836,3.395,1.419
values_64,2286,597,1026,935,2085,100.00,80.00,50.00,100.00,3.829,2.228,2.445,1.096
values_44,2540,545,913,901,2065,100.00,80.00,50.00,100.00,4.661,2.782,2.819,1.230
values_71,2602,603,1021,975,2211,100.00,80.00,50.00,100.00,4.315,2.548,2.669,1.177
values_93,8921,1418,2254,2584,6214,100.00,80.00,50.00,100.00,6.291,3.958,3.452,1.436
values_88,2544,579,978,941,2139,100.00,80.00,50.00,100.00,4.394,2.601,2.704,1.189
values_26,2846,667,1131,1075,2435,100.00,80.00,50.00,100.00,4.267,2.516,2.647,1.169
values_59,17958,2489,3836,4775,11737,100.00,80.00,50.00,100.00,7.215,4.681,3.761,1.530
values_57,11213,1604,2491,3040,7432,100.00,80.00,50.00,100.00,6.991,4.501,3.688,1.509
values_82,6633,1132,1825,2012,4784,100.00,80.00,50.00,100.00,5.860,3.635,3.297,1.386
values_75,2066,603,1049,919,2019,100.00,80.00,50.00,100.00,3.426,1.969,2.248,1.023
values_51,2126,577,996,895,1985,100.00,80.00,50.00,100.00,3.685,2.135,2.375,1.071
values_7,3090,731,1241,1175,2659,100.00,80.00,50.00,100.00,4.227,2.490,2.630,1.162
values_92,2288,547,930,877,1979,100.00,80.00,50.00,100.00,4.183,2.460,2.609,1.156
values_56,3279,696,1164,1154,2652,100.00,80.00,50.00,100.00,4.711,2.817,2.841,1.236
values_47,2045,592,1029,904,1988,100.00,80.00,50.00,100.00,3.454,1.987,2.262,1.029
values_95,4998,869,1406,1535,3637,100.00,80.00,50.00,100.00,5.751,3.555,3.256,1.374
values_98,4794,877,1432,1523,3581,100.00,80.00,50.00,100.00,5.466,3.348,3.148,1.339
values_8,13722,1993,3106,3755,9161,100.00,80.00,50.00,100.00,6.885,4.418,3.654,1.498
values_18,2349,630,1086,980,2178,100.00,80.00,50.00,100.00,3.729,2.163,2.397,1.079
values_28,2333,628,1083,976,2168,100.00,80.00,50.00,100.00,3.715,2.154,2.390,1.076
values_81,3467,686,1135,1162,2698,100.00,80.00,50.00,100.00,5.054,3.055,2.984,1.285
values_17,2286,597,1026,935,2085,100.00,80.00,50.00,100.00,3.829,2.228,2.445,1.096
values_38,2255,568,972,898,2012,100.00,80.00,50.00,100.00,3.970,2.320,2.511,1.121
values_41,3968,757,1245,1297,3029,100.00,80.00,50.00,100.00,5.242,3.187,3.059,1.310
values_73,4368,807,1320,1397,3279,100.00,80.00,50.00,100.00,5.413,3.309,3.127,1.332
values_66,4569,874,1438,1496,3494,100.00,80.00,50.00,100.00,5.228,3.177,3.054,1.308
values_58,49751,6438,9749,12694,31554,100.00,80.00,50.00,100.00,7.728,5.103,3.919,1.577
values_70,2564,615,1046,985,2223,100.00,80.00,50.00,100.00,4.169,2.451,2.603,1.153
values_46,3991,718,1169,1254,2954,100.00,80.00,50.00,100.00,5.558,3.414,3.183,1.351
values_11,7137,1128,1791,2060,4956,100.00,80.00,50.00,100.00,6.327,3.985,3.465,1.440
values_33,2516,609,1037,973,2193,100.00,80.00,50.00,100.00,4.131,2.426,2.586,1.147
values_72,2340,587,1004,929,2083,100.00,80.00,50.00,100.00,3.986,2.331,2.519,1.123
values_6,2265,586,1006,920,2054,100.00,80.00,50.00,100.00,3.865,2.251,2.462,1.103
values_10,3604,745,1241,1245,2873,100.00,80.00,50.00,100.00,4.838,2.904,2.895,1.254
values_27,2547,638,1091,1010,2266,100.00,80.00,50.00,100.00,3.992,2.335,2.522,1.124
values_24,2006,629,1102,943,2053,100.00,80.00,50.00,100.00,3.189,1.820,2.127,0.977
values_3,7888,1247,1980,2277,5479,100.00,80.00,50.00,100.00,6.326,3.984,3.464,1.440
values_69,3674,737,1222,1243,2881,100.00,80.00,50.00,100.00,4.985,3.007,2.956,1.275
values_36,3350,663,1097,1123,2607,100.00,80.00,50.00,100.00,5.053,3.054,2.983,1.285
values_21,20091,2764,4252,5318,13088,100.00,80.00,50.00,100.00,7.269,4.725,3.778,1.535
values_5,3298,757,1280,1227,2789,100.00,80.00,50.00,100.00,4.357,2.577,2.688,1.183
values_49,6597,1094,1754,1964,4690,100.00,80.00,50.00,100.00,6.030,3.761,3.359,1.407
values_1,4533,836,1367,1448,3400,100.00,80.00,50.00,100.00,5.422,3.316,3.131,1.333
values_2,5378,883,1413,1591,3803,100.00,80.00,50.00,100.00,6.091,3.806,3.380,1.414
values_13,3177,700,1177,1148,2624,100.00,80.00,50.00,100.00,4.539,2.699,2.767,1.211
values_32,2602,603,1021,975,2211,100.00,80.00,50.00,100.00,4.315,2.548,2.669,1.177
values_39,5684,1005,1631,1765,4173,100.00,80.00,50.00,100.00,5.656,3.485,3.220,1.362
