id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,349,137,907,705,795,100.00,100.00,100.00,100.00,2.547,0.385,0.495,0.439
values_30,8214,2287,23407,17680,20470,100.00,100.00,100.00,100.00,3.592,0.351,0.465,0.401
values_96,8209,2287,23407,17680,20470,100.00,100.00,100.00,100.00,3.589,0.351,0.464,0.401
values_15,3178,943,8863,6724,7750,100.00,100.00,100.00,100.00,3.370,0.359,0.473,0.410
values_16,6749,1897,19123,14455,16723,100.00,100.00,100.00,100.00,3.558,0.353,0.467,0.404
values_94,3819,1127,10807,8190,9450,100.00,100.00,100.00,100.00,3.389,0.353,0.466,0.404
values_90,235,85,547,427,481,100.00,100.00,100.00,100.00,2.765,0.430,0.550,0.489
values_52,163,79,475,373,418,100.00,100.00,100.00,100.00,2.063,0.343,0.437,0.390
values_78,1082,331,2707,2071,2368,100.00,100.00,100.00,100.00,3.269,0.400,0.522,0.457
values_20,191,103,631,494,554,100.00,100.00,87.50,100.00,1.854,0.303,0.387,0.345
values_53,5428,1543,15271,11554,13354,100.00,100.00,100.00,100.00,3.518,0.355,0.470,0.406
values_43,643,263,2023,1554,1770,100.00,100.00,100.00,100.00,2.445,0.318,0.414,0.363
values_42,653,263,2023,1554,1770,100.00,100.00,100.00,100.00,2.483,0.323,0.420,0.369
values_0,7996,2567,26503,20010,23178,100.00,100.00,100.00,100.00,3.115,0.302,0.400,0.345
values_61,5413,1543,15271,11554,13354,100.00,100.00,100.00,100.00,3.508,0.354,0.468,0.405
values_97,5889,1657,16507,12485,14435,100.00,100.00,100.00,100.00,3.554,0.357,0.472,0.408
values_14,7299,2023,20503,15494,17930,100.00,100.00,100.00,100.00,3.608,0.356,0.471,0.407
values_87,7731,2153,21931,16569,19179,100.00,100.00,100.00,100.00,3.591,0.353,0.467,0.403
values_50,8229,2287,23407,17680,20470,100.00,100.00,100.00,100.00,3.598,0.352,0.465,0.402
values_83,4663,1327,12943,9800,11318,100.00,100.00,100.00,100.00,3.514,0.360,0.476,0.412
values_67,4231,1225,11851,8977,10363,100.00,100.00,100.00,100.00,3.454,0.357,0.471,0.408
values_86,1554,487,4183,3190,3658,100.00,100.00,100.00,100.00,3.191,0.372,0.487,0.425
values_23,2384,697,6307,4795,5515,100.00,100.00,100.00,100.00,3.420,0.378,0.497,0.432
values_64,1383,425,3571,2727,3123,100.00,100.00,100.00,100.00,3.254,0.387,0.507,0.443
values_44,5023,1433,14083,10659,12315,100.00,100.00,100.00,100.00,3.505,0.357,0.471,0.408
values_71,2243,775,7111,5402,6218,100.00,100.00,100.00,100.00,2.894,0.315,0.415,0.361
values_93,2178,775,7111,5402,6218,100.00,100.00,100.00,100.00,2.810,0.306,0.403,0.350
