id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,836,279,479,474,978,100.00,80.00,50.00,100.00,2.996,1.745,1.764,0.855
values_30,3785,746,1169,1423,3385,100.00,80.00,50.00,100.00,5.074,3.238,2.660,1.118
values_96,932,295,503,506,1058,100.00,80.00,50.00,100.00,3.159,1.853,1.842,0.881
values_15,2801,582,923,1095,2565,100.00,80.00,50.00,100.00,4.813,3.035,2.558,1.092
values_16,1987,430,688,801,1853,100.00,80.00,50.00,100.00,4.621,2.888,2.481,1.072
values_94,774,285,495,476,960,100.00,80.00,50.00,100.00,2.716,1.564,1.626,0.806
values_90,1195,298,490,537,1193,100.00,80.00,50.00,100.00,4.010,2.439,2.225,1.002
values_52,1877,428,692,787,1795,100.00,80.00,50.00,100.00,4.386,2.712,2.385,1.046
values_78,915,284,483,489,1027,100.00,80.00,50.00,100.00,3.222,1.894,1.871,0.891
values_20,946,281,475,488,1036,100.00,80.00,50.00,100.00,3.367,1.992,1.939,0.913
values_53,973,310,529,531,1109,100.00,80.00,50.00,100.00,3.139,1.839,1.832,0.877
values_43,809,250,425,431,905,100.00,80.00,50.00,100.00,3.236,1.904,1.877,0.894
values_42,769,276,478,463,939,100.00,80.00,50.00,100.00,2.786,1.609,1.661,0.819
values_0,749,240,410,411,855,100.00,80.00,50.00,100.00,3.121,1.827,1.822,0.876
values_61,750,281,489,468,940,100.00,80.00,50.00,100.00,2.669,1.534,1.603,0.798
values_97,666,267,468,440,870,100.00,80.00,50.00,100.00,2.494,1.423,1.514,0.766
values_14,683,278,488,457,901,100.00,80.00,50.00,100.00,2.457,1.400,1.495,0.758
values_87,4764,901,1398,1738,4184,100.00,80.00,50.00,100.00,5.287,3.408,2.741,1.139
values_50,1198,323,538,572,1246,100.00,80.00,50.00,100.00,3.709,2.227,2.094,0.961
values_83,740,263,455,442,898,100.00,80.00,50.00,100.00,2.814,1.626,1.674,0.824
values_67,850,265,451,456,956,100.00,80.00,50.00,100.00,3.208,1.885,1.864,0.889
values_86,1155,324,543,569,1227,100.00,80.00,50.00,100.00,3.565,2.127,2.030,0.941
values_23,719,284,497,469,931,100.00,80.00,50.00,100.00,2.532,1.447,1.533,0.772
values_64,750,281,489,468,940,100.00,80.00,50.00,100.00,2.669,1.534,1.603,0.798
values_44,868,317,550,530,1072,100.00,80.00,50.00,100.00,2.738,1.578,1.638,0.810
values_71,1117,334,565,579,1229,100.00,80.00,50.00,100.00,3.344,1.977,1.929,0.909
values_93,1249,356,598,623,1339,100.00,80.00,50.00,100.00,3.508,2.089,2.005,0.933
values_88,1304,357,596,630,1368,100.00,80.00,50.00,100.00,3.653,2.188,2.070,0.953
values_26,949,306,523,523,1089,100.00,80.00,50.00,100.00,3.101,1.815,1.815,0.871
values_59,728,261,452,438,888,100.00,80.00,50.00,100.00,2.789,1.611,1.662,0.820
values_57,1270,335,556,596,1306,100.00,80.00,50.00,100.00,3.791,2.284,2.131,0.972
values_82,845,256,434,443,935,100.00,80.00,50.00,100.00,3.301,1.947,1.907,0.904
values_75,15019,2602,3946,5145,12713,100.00,80.00,50.00,100.00,5.772,3.806,2.919,1.181
values_51,947,322,554,545,1121,100.00,80.00,50.00,100.00,2.941,1.709,1.738,0.845
values_7,5887,1080,1663,2101,5103,100.00,80.00,50.00,100.00,5.451,3.540,2.802,1.154
values_92,738,279,486,464,930,100.00,80.00,50.00,100.00,2.645,1.519,1.591,0.794
values_56,791,296,515,493,991,100.00,80.00,50.00,100.00,2.672,1.536,1.604,0.798
values_47,750,281,489,468,940,100.00,80.00,50.00,100.00,2.669,1.534,1.603,0.798
values_95,2399,466,728,893,2129,100.00,80.00,50.00,100.00,5.148,3.295,2.686,1.127
values_98,860,283,485,482,998,100.00,80.00,50.00,100.00,3.039,1.773,1.784,0.862
values_8,7160,1333,2060,2582,6248,100.00,80.00,50.00,100.00,5.371,3.476,2.773,1.146
values_18,1752,399,645,734,1674,100.00,80.00,50.00,100.00,4.391,2.716,2.387,1.047
values_28,1294,339,562,604,1326,100.00,80.00,50.00,100.00,3.817,2.302,2.142,0.976
values_81,1115,350,596,601,1261,100.00,80.00,50.00,100.00,3.186,1.871,1.855,0.884
values_17,1135,288,475,517,1143,100.00,80.00,50.00,100.00,3.941,2.389,2.195,0.993
values_38,1020,277,462,490,1064,100.00,80.00,50.00,100.00,3.682,2.208,2.082,0.959
values_41,951,290,492,501,1057,100.00,80.00,50.00,100.00,3.279,1.933,1.898,0.900
values_73,1050,331,564,568,1190,100.00,80.00,50.00,100.00,3.172,1.862,1.849,0.882
values_66,762,283,492,472,950,100.00,80.00,50.00,100.00,2.693,1.549,1.614,0.802
values_58,1560,367,597,670,1514,100.00,80.00,50.00,100.00,4.251,2.613,2.328,1.030
values_70,766,251,430,428,886,100.00,80.00,50.00,100.00,3.052,1.781,1.790,0.865
values_46,856,315,547,526,1062,100.00,80.00,50.00,100.00,2.717,1.565,1.627,0.806
values_11,908,291,497,498,1038,100.00,80.00,50.00,100.00,3.120,1.827,1.823,0.875
values_33,637,254,445,419,829,100.00,80.00,50.00,100.00,2.508,1.431,1.520,0.768
values_72,728,261,452,438,888,100.00,80.00,50.00,100.00,2.789,1.611,1.662,0.820
values_6,620,243,425,402,798,100.00,80.00,50.00,100.00,2.551,1.459,1.542,0.777
values_10,1126,311,520,548,1186,100.00,80.00,50.00,100.00,3.621,2.165,2.055,0.949
values_27,855,274,468,469,977,100.00,80.00,50.00,100.00,3.120,1.827,1.823,0.875
