id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,282,164,771,797,380,100.00,100.00,100.00,100.00,1.720,0.366,0.354,0.742
values_30,2201,1035,5575,5924,2771,100.00,100.00,100.00,100.00,2.127,0.395,0.372,0.794
values_96,2201,1042,5582,5931,2778,100.00,100.00,100.00,100.00,2.112,0.394,0.371,0.792
values_15,63,58,230,231,114,100.00,100.00,100.00,100.00,1.086,0.274,0.273,0.553
values_16,1173,578,3022,3191,1498,100.00,100.00,100.00,100.00,2.029,0.388,0.368,0.783
values_94,88,75,314,318,155,100.00,100.00,100.00,100.00,1.173,0.280,0.277,0.568
values_90,88,73,312,316,153,100.00,100.00,100.00,100.00,1.205,0.282,0.278,0.575
values_52,150,116,519,532,256,100.00,100.00,100.00,100.00,1.293,0.289,0.282,0.586
values_78,1521,736,3891,4120,1932,100.00,100.00,100.00,100.00,2.067,0.391,0.369,0.787
values_20,231,139,639,658,315,100.00,100.00,100.00,100.00,1.662,0.362,0.351,0.733
values_53,282,166,773,799,382,100.00,100.00,100.00,100.00,1.699,0.365,0.353,0.738
values_43,1284,631,3302,3490,1639,100.00,100.00,100.00,100.00,2.035,0.389,0.368,0.783
values_42,1778,855,4534,4808,2255,100.00,100.00,100.00,100.00,2.080,0.392,0.370,0.788
values_0,612,329,1621,1697,805,100.00,100.00,100.00,100.00,1.860,0.378,0.361,0.760
values_61,399,224,1075,1118,532,100.00,100.00,100.00,100.00,1.781,0.371,0.357,0.750
values_97,282,165,772,798,381,100.00,100.00,100.00,100.00,1.709,0.365,0.353,0.740
values_14,338,190,914,948,450,100.00,100.00,100.00,100.00,1.779,0.370,0.357,0.751
values_87,693,360,1819,1908,900,100.00,100.00,100.00,100.00,1.925,0.381,0.363,0.770
values_50,693,363,1822,1911,903,100.00,100.00,100.00,100.00,1.909,0.380,0.363,0.767
values_83,779,400,2036,2139,1008,100.00,100.00,100.00,100.00,1.948,0.383,0.364,0.773
values_67,779,402,2038,2141,1010,100.00,100.00,100.00,100.00,1.938,0.382,0.364,0.771
values_86,2669,1267,6758,7191,3375,100.00,100.00,100.00,100.00,2.107,0.395,0.371,0.791
values_23,465,252,1240,1293,612,100.00,100.00,100.00,100.00,1.845,0.375,0.360,0.760
values_64,399,221,1072,1115,529,100.00,100.00,100.00,100.00,1.805,0.372,0.358,0.754
values_44,1914,915,4871,5169,2423,100.00,100.00,100.00,100.00,2.092,0.393,0.370,0.790
values_71,1521,740,3895,4124,1936,100.00,100.00,100.00,100.00,2.055,0.391,0.369,0.786
values_93,870,445,2268,2386,1125,100.00,100.00,100.00,100.00,1.955,0.384,0.365,0.773
values_88,612,323,1615,1691,799,100.00,100.00,100.00,100.00,1.895,0.379,0.362,0.766
values_26,2201,1054,5594,5943,2790,100.00,100.00,100.00,100.00,2.088,0.393,0.370,0.789
values_59,22,26,94,92,103,100.00,100.00,83.33,100.00,0.846,0.234,0.239,0.214
values_57,1647,803,4215,4466,2099,100.00,100.00,100.00,100.00,2.051,0.391,0.369,0.785
values_82,1284,636,3307,3495,1644,100.00,100.00,100.00,100.00,2.019,0.388,0.367,0.781
values_75,465,256,1244,1297,616,100.00,100.00,100.00,100.00,1.816,0.374,0.359,0.755
values_51,1647,790,4202,4453,2086,100.00,100.00,100.00,100.00,2.085,0.392,0.370,0.790
values_7,1521,742,3897,4126,1938,100.00,100.00,100.00,100.00,2.050,0.390,0.369,0.785
values_92,22,27,95,93,104,100.00,100.00,100.00,100.00,0.815,0.232,0.237,0.212
values_56,2201,1050,5590,5939,2786,100.00,100.00,100.00,100.00,2.096,0.394,0.371,0.790
values_47,2508,1191,6355,6759,3171,100.00,100.00,100.00,100.00,2.106,0.395,0.371,0.791
values_95,870,445,2268,2386,1125,100.00,100.00,100.00,100.00,1.955,0.384,0.365,0.773
values_98,88,73,312,316,153,100.00,100.00,100.00,100.00,1.205,0.282,0.278,0.575
values_8,1067,534,2761,2912,1370,100.00,100.00,100.00,100.00,1.998,0.386,0.366,0.779
values_18,1284,639,3310,3498,1647,100.00,100.00,100.00,100.00,2.009,0.388,0.367,0.780
