id,clockCycles,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_84,2298,611,6841,3631,2193,100.00,100.00,100.00,100.00,3.761,0.336,0.633,1.048
values_30,8759,2080,25524,12958,7994,100.00,100.00,100.00,100.00,4.211,0.343,0.676,1.096
values_96,6962,1671,20287,10369,6373,100.00,100.00,100.00,100.00,4.166,0.343,0.671,1.092
values_15,791,256,2416,1400,816,100.00,100.00,100.00,100.00,3.090,0.327,0.565,0.969
values_16,18117,4156,52184,26236,16276,100.00,100.00,100.00,100.00,4.359,0.347,0.691,1.113
values_94,20981,4464,56134,28226,17508,100.00,100.00,100.00,100.00,4.700,0.374,0.743,1.198
values_90,3382,852,9902,5175,3151,100.00,100.00,100.00,100.00,3.969,0.342,0.654,1.073
values_52,10813,2514,31128,15800,9758,100.00,100.00,100.00,100.00,4.301,0.347,0.684,1.108
values_78,14752,3272,40886,20657,12793,100.00,100.00,100.00,100.00,4.509,0.361,0.714,1.153
values_20,8825,2066,25346,12936,7960,100.00,100.00,100.00,100.00,4.272,0.348,0.682,1.109
values_53,4666,1146,13618,7033,4303,100.00,100.00,100.00,100.00,4.072,0.343,0.663,1.084
values_43,516,200,1730,1034,636,100.00,100.00,100.00,100.00,2.580,0.298,0.499,0.811
values_42,327,151,1139,734,441,100.00,100.00,100.00,100.00,2.166,0.287,0.446,0.741
values_0,1444,413,4345,2376,1414,100.00,100.00,100.00,100.00,3.496,0.332,0.608,1.021
values_61,519,200,1726,1035,635,100.00,100.00,100.00,100.00,2.595,0.301,0.501,0.817
values_97,1832,505,5513,2962,1780,100.00,100.00,100.00,100.00,3.628,0.332,0.619,1.029
values_14,1087,328,3304,1848,1092,100.00,100.00,100.00,100.00,3.314,0.329,0.588,0.995
values_87,1086,327,3297,1845,1091,100.00,100.00,100.00,100.00,3.321,0.329,0.589,0.995
values_50,780,257,2435,1400,820,100.00,100.00,100.00,100.00,3.035,0.320,0.557,0.951
values_83,6947,1660,20214,10335,6363,100.00,100.00,100.00,100.00,4.185,0.344,0.672,1.092
values_67,4662,1146,13622,7032,4304,100.00,100.00,100.00,100.00,4.068,0.342,0.663,1.083
values_86,27261,6194,78444,39286,24428,100.00,100.00,100.00,100.00,4.401,0.348,0.694,1.116
values_23,517,198,1712,1029,633,100.00,100.00,100.00,100.00,2.611,0.302,0.502,0.817
values_64,514,201,1741,1036,638,100.00,100.00,100.00,100.00,2.557,0.295,0.496,0.806
values_44,6972,1661,20197,10344,6358,100.00,100.00,100.00,100.00,4.197,0.345,0.674,1.097
values_71,21729,4806,60476,30336,18830,100.00,100.00,100.00,100.00,4.521,0.359,0.716,1.154
values_93,24199,5114,64506,32419,20117,100.00,100.00,100.00,100.00,4.732,0.375,0.746,1.203
values_88,788,257,2427,1402,818,100.00,100.00,100.00,100.00,3.066,0.325,0.562,0.963
values_26,13083,3014,37506,18988,11736,100.00,100.00,100.00,100.00,4.341,0.349,0.689,1.115
values_59,2810,727,8305,4370,2650,100.00,100.00,100.00,100.00,3.865,0.338,0.643,1.060
values_57,27314,6207,78495,39335,24431,100.00,100.00,100.00,100.00,4.401,0.348,0.694,1.118
values_82,5393,1306,15646,8066,4938,100.00,100.00,100.00,100.00,4.129,0.345,0.669,1.092
values_75,16789,3861,48343,24337,15079,100.00,100.00,100.00,100.00,4.348,0.347,0.690,1.113
values_51,169,116,728,512,331,100.00,100.00,91.67,100.00,1.457,0.232,0.330,0.511
values_7,169,116,728,512,331,100.00,100.00,91.67,100.00,1.457,0.232,0.330,0.511
values_92,13041,3016,37564,18983,11749,100.00,100.00,100.00,100.00,4.324,0.347,0.687,1.110
values_56,14735,3291,41055,20705,12821,100.00,100.00,100.00,100.00,4.477,0.359,0.712,1.149
values_47,13042,3029,37667,19019,11765,100.00,100.00,100.00,100.00,4.306,0.346,0.686,1.109
values_95,5352,1313,15743,8075,4957,100.00,100.00,100.00,100.00,4.076,0.340,0.663,1.080
values_98,11897,2765,34331,17367,10741,100.00,100.00,100.00,100.00,4.303,0.347,0.685,1.108
values_8,1429,418,4400,2386,1424,100.00,100.00,100.00,100.00,3.419,0.325,0.599,1.004
values_18,1097,326,3278,1845,1087,100.00,100.00,100.00,100.00,3.365,0.335,0.595,1.009
values_28,3992,993,11677,6068,3702,100.00,100.00,100.00,100.00,4.020,0.342,0.658,1.078
values_81,1838,507,5523,2969,1781,100.00,100.00,100.00,100.00,3.625,0.333,0.619,1.032
values_17,777,258,2446,1402,822,100.00,100.00,100.00,100.00,3.012,0.318,0.554,0.945
values_38,6929,1674,20344,10369,6385,100.00,100.00,100.00,100.00,4.139,0.341,0.668,1.085
values_41,10150,2294,28244,14357,8849,100.00,100.00,100.00,100.00,4.425,0.359,0.707,1.147
values_73,1425,410,4340,2363,1415,100.00,100.00,100.00,100.00,3.476,0.328,0.603,1.007
values_66,14767,3287,40991,20702,12808,100.00,100.00,100.00,100.00,4.493,0.360,0.713,1.153
values_58,325,152,1150,736,443,100.00,100.00,100.00,100.00,2.138,0.283,0.442,0.734
